WAVELENGTH FLUX
123.37041424455447 8.846027361389509e-17
122.15488289749563 8.728785924601311e-16
120.96307094517418 8.603041683816911e-17
119.79429080377145 3.0861812828930357e-16
118.64788121153846 5.444064963135737e-16
117.52320598113208 1.2652754894032253e-15
116.41965282225355 9.847098265274808e-17
115.33663223001035 7.172128865460277e-17
114.27357643476043 2.4908560742200786e-16
113.2299384095079 1.517191389041736e-16
112.20519093120393 2.196150853718961e-16
111.19882569256755 7.631795367261913e-17
110.21035246128316 3.89399249346957e-16
109.23929828365159 1.0250225081576083e-16
108.28520672997709 1.6637279573841854e-15
107.34763717916039 1.0187336357215526e-16
106.42616414014145 1.254957425278038e-16
105.5203766079965 8.453881816323834e-17
104.62987745264205 9.279046990910535e-17
103.75428283823527 4.0925591244025346e-16
102.89322167148758 1.0544746438596411e-16
102.04633507722528 7.087036756118479e-16
101.21327589964012 6.142442995475256e-16
100.39370822777339 1.5257326881019796e-16
99.58730694387096 9.807263670455922e-17
98.79375729333331 1.0867511760339538e-16
98.01275447506559 4.382715192156685e-16
97.24400325110726 9.723614624637773e-17
96.48721757449125 1.2064329831144853e-16
95.74212023434703 1.8502645744499723e-16
95.00844251732235 9.511230312058123e-17
94.28592388445522 1.7589063444695328e-16
93.57431166267939 1.6063640620731365e-15
92.87336075019637 1.0620956164478461e-16
92.18283333499168 1.5030362698541083e-16
91.50249862581697 2.80194007359626e-16
90.83213259499783 4.3594181411651824e-16
90.17151773246586 1.294549766039689e-16
89.52044281044726 1.222236643462995e-16
88.87870265827335 1.6490940391102797e-16
88.24609794680848 1.4544109615838867e-16
87.62243498201974 1.2021235899020862e-16
87.00752550723921 1.1573652224366492e-16
86.40118651369461 1.2092985859957875e-16
85.80324005890802 1.2274477196484273e-16
85.21351309258381 1.1893331811274654e-16
84.63183728962815 1.2278680478878622e-16
84.05804888996137 1.354452390974059e-16
83.49198854480316 1.534936867823427e-16
82.9335011691275 2.757571016206213e-16
82.38243579999997 1.2892810888214983e-16
81.83864546052628 1.471507594579974e-16
81.30198702915375 1.364198016072571e-16
80.77232111408196 1.5224264880801288e-16
80.24951193255129 1.3870041971414608e-16
79.73342719478906 1.3905005521305504e-16
79.22393799240565 1.3908865076860908e-16
78.72091869104246 1.8060518390231358e-16
78.2242468270838 1.497753102494064e-16
77.73380300825468 1.5183836005646648e-16
77.24947081793475 1.540776813195353e-16
76.77113672302734 1.4990621123172547e-16
76.2986899852306 1.578964528690459e-16
75.83202257556484 1.9408683403228835e-16
75.37102909201771 1.5394661659508563e-16
74.91560668017522 1.5905263145334252e-16
74.46565495671305 1.6589497323217658e-16
74.02107593562872 1.6245685022125264e-16
73.58177395710055 1.6673371194704267e-16
73.14765561886526 1.732854184102977e-16
72.71862971001029 1.6713984304256445e-16
72.29460714708279 1.6744228263670843e-16
71.87550091242099 1.7376175415200573e-16
71.46122599461826 1.7693562014830558e-16
71.05169933103444 1.7277263437320794e-16
70.6468397522727 1.7472540292969246e-16
70.24656792854388 1.7609235463013215e-16
69.85080631784419 1.8223126700158572e-16
69.45947911587467 1.818378802515289e-16
69.07251220763497 1.844383682354166e-16
68.68983312062612 1.9085704468357815e-16
68.31137097960047 1.8626562313196886e-16
67.93705646279946 2.1067323475883113e-16
67.56682175962221 2.0610902167258733e-16
67.20060052967094 2.014014951983299e-16
66.83832786312115 1.9969226115893511e-16
66.47994024236671 2.457927261540223e-16
66.12537550489245 2.3574766090483516e-16
65.77457280732858 2.485288446749217e-16
65.42747259064325 2.639681100638138e-16
65.08401654643149 2.055753878928939e-16
64.74414758426045 2.1104038320749718e-16
64.40780980003235 2.0884285263671772e-16
64.07494844532876 2.3803212135006e-16
63.74550989770021 2.549942380203565e-16
63.4194416318681 2.434653641821417e-16
63.09669219180562 2.279248160462578e-16
62.777211163667104 2.4076799356986345e-16
62.46094914953553 2.177994597231938e-16
62.147857741959776 2.2700217660460653e-16
61.837889499253706 2.3406283094302773e-16
61.530997921530926 2.34321284151826e-16
61.22713742744961 2.423667369810586e-16
60.92626333164297 2.357843832694131e-16
60.628331822812015 2.5155303605328167e-16
60.333299942457934 2.37160262179871e-16
60.04112556423242 2.619712787649397e-16
59.751767373885144 2.6183900615560087e-16
59.46518484978834 2.814191989650273e-16
59.1813382440191 3.18943878430646e-16
58.900188563981004 2.9645577912866996e-16
58.621697554547055 2.6316848625311553e-16
58.34582768070685 2.747315548261504e-16
58.07254211070156 2.652175361065963e-16
57.80180469963048 3.5529253229039176e-16
57.53357997351417 2.687937784330118e-16
57.26783311379925 2.70209474972389e-16
57.00452994229059 2.661637098747856e-16
56.74363690649739 2.8443198373508e-16
56.48512106537979 2.664020681315069e-16
56.22895007548331 2.7025438793924564e-16
55.97509217744891 2.7749851790498284e-16
55.72351618288689 2.7713490812919943e-16
55.474191461603105 2.7922349551138307e-16
55.227087929166636 2.9531212235596073e-16
54.98217603480823 2.8795304434057546e-16
54.739426749639364 3.647124602311867e-16
54.49881155518198 3.146136460984837e-16
54.26030243219947 3.26248080133002e-16
54.023871849819606 3.6810467833244784e-16
53.78949275494069 3.1625623059352294e-16
53.55713856191219 3.5400435474844995e-16
53.326783142481844 3.911687249781584e-16
53.09840081600085 3.754354077086809e-16
52.87196633987995 4.0034377685176925e-16
52.647454900288466 3.901597277774207e-16
52.424842103089425 4.0224102914029684e-16
52.204103965003696 3.524587167293419e-16
51.98521690499628 3.631644854888077e-16
51.76815773587863 3.330027486133456e-16
51.5529036561203 3.1786484063864933e-16
51.3394322418641 3.341608844577469e-16
51.12772143913884 3.622403635037605e-16
50.91774955626389 3.8850309681304847e-16
50.70949525644024 4.277362993621667e-16
50.50293755052262 4.852401210009423e-16
50.29805578996738 4.951616499446809e-16
50.09482965995165 3.6674328857679333e-16
49.89323917265835 4.368624410387052e-16
49.69326466072287 3.8079970577919253e-16
49.49488677083663 3.6076420653237616e-16
49.298086457503295 4.616101195450518e-16
49.102844976943324 4.804855033278757e-16
48.9091438811428 4.1038630078398863e-16
48.71696501204259 4.1959248278595934e-16
48.52629049586395 5.00100528278107e-16
48.33710273756686 4.592228273098037e-16
48.149384415437495 4.1727458694494577e-16
47.96311847580135 5.664761187927222e-16
47.7782881278586 4.501954808680167e-16
47.59487683863835 5.045922934459694e-16
47.41286832806877 4.731954006551004e-16
47.23224656415985 4.17823486235883e-16
47.052995758295864 4.865688075582242e-16
46.875100360634626 6.154279640397498e-16
46.6985450556107 6.158085977399699e-16
46.52331475753989 6.83666483397795e-16
46.3493946063223 5.314298673164201e-16
46.17676996324139 5.476987645790718e-16
46.00542640685665 4.707400821571821e-16
45.83534972898727 5.460231486009989e-16
45.66652593078465 6.847391347188857e-16
45.498941218891375 5.698251518614365e-16
45.33258200168442 4.3309522115391393e-16
45.16743488560051 4.169075197194535e-16
45.00348667154148 4.178576816117676e-16
44.84072435135769 4.1514923631647967e-16
44.67913510440743 4.1843832508438475e-16
44.51870629419043 4.492328356292788e-16
44.35942546505375 5.514881247522395e-16
44.20128033896795 9.969239708769024e-16
44.044258812372206 7.676382953472837e-16
43.888348953086215 5.212015556131948e-16
43.73353899728759 7.520705605650584e-16
43.57981734655298 6.05158758466748e-16
43.42717256496133 9.16157045397452e-16
43.275593376257866 1.061492071434982e-15
43.125068661077215 6.654380668424909e-16
42.97558745422432 6.278892202249502e-16
42.82713894201167 5.284449896265806e-16
42.6797124596516 6.185025193184345e-16
42.53329748870214 5.093140494028133e-16
42.38788365456541 4.850049498565418e-16
42.243460724037035 4.723368118602307e-16
42.10001860290554 4.433414776616106e-16
41.95754733360053 4.939902362660851e-16
41.81603709288832 4.76514860714883e-16
41.675478189614246 4.812341681829045e-16
41.535861062490156 5.288303386254189e-16
41.3971762779264 5.617377640257618e-16
41.259414527906955 5.226592936264775e-16
41.12256662790695 5.145611286291713e-16
40.98662351485146 8.348217934427537e-16
40.85157624511462 1.3383087290253252e-15
40.717415992558216 7.740039598850867e-16
40.58413404660878 8.238259461345757e-16
40.451721810372334 1.0324182810519293e-15
40.32017079878588 6.952250175000432e-16
40.18947263680492 6.762893648240967e-16
40.05961905762604 5.923855244643215e-16
39.93060190094386 5.304816913515744e-16
39.802413111241634 5.76155494924075e-16
39.67504473611451 5.351071658837041e-16
39.54848892462503 5.181596415636203e-16
39.42273792569 5.446076877177672e-16
39.29778408649787 5.116790134619609e-16
39.17361985095633 5.142462504066456e-16
39.05023775816913 5.518619001873878e-16
38.9276304409416 5.400395265357234e-16
38.805790624314234 5.35460230268566e-16
38.68471112412381 5.681353986003588e-16
38.5643848455912 5.870183816433764e-16
38.44480478193564 5.517431821270031e-16
38.325964013014534 5.875898300179729e-16
38.20785570398858 5.921320417163068e-16
38.0904731040113 6.088854110534792e-16
37.973809544942846 6.464634607205646e-16
37.85785844008724 7.650733204225451e-16
37.74261328295275 6.827775676897699e-16
37.62806764603479 6.28488941211825e-16
37.514215179620955 7.029579203754857e-16
37.401049610617676 5.979281247753985e-16
37.288564741398005 6.278253509672496e-16
37.17675444867021 7.30803076676069e-16
37.065612682366584 6.599847049829975e-16
36.95513346455221 6.915615083868142e-16
36.8453108883531 6.233321686234848e-16
36.73613911690339 7.403839545909792e-16
36.627612382311334 6.512315677517418e-16
36.51972498464339 6.772838128677428e-16
36.41247129092632 7.755540378131186e-16
36.30584573416677 5.904679529789383e-16
36.19984281238809 5.741365542888075e-16
36.09445708768389 6.346511504116094e-16
35.98968318528815 6.554424065555137e-16
35.88551579266145 6.088045971623879e-16
35.781949658593035 6.203282541187856e-16
35.67897959231837 7.422741960830036e-16
35.57660046265189 8.890028114877624e-16
35.474807197134645 6.136683412858683e-16
35.37359478119656 5.966731665631138e-16
35.272958257332924 6.439792580414659e-16
35.17289272429498 6.01207138654207e-16
35.07339333629421 7.103072889970271e-16
34.97445530222008 5.974307311212774e-16
34.876073884871 6.154860537976371e-16
34.77824440019826 5.917769420901155e-16
34.680962216562584 6.785942842753996e-16
34.584222754003186 6.285592687842608e-16
34.48802148351901 6.419612163238785e-16
34.39235392636194 6.973821488736306e-16
34.297215653341674 6.390075740197737e-16
34.20260228414225 7.042944392592194e-16
34.108509486649695 6.17402173243036e-16
34.01493297629081 7.009563532485586e-16
33.92186851538287 8.283902905252124e-16
33.829311912493836 8.466413686745527e-16
33.73725902181315 3.571337961885646e-15
33.64570574253267 8.385864297361784e-16
33.55464801823773 1.4182139315823066e-15
33.46408183630799 7.634294918307428e-16
33.37400322732804 1.0217070161597976e-15
33.28440826450746 7.622949745102446e-16
33.195293063110185 7.448699289491448e-16
33.10665377989303 7.087533788356019e-16
33.018486612553176 6.683221933647588e-16
32.93078779918447 8.547920366574438e-16
32.84355361774239 6.314317232247598e-16
32.75678038551742 6.336824564204449e-16
32.67046445861684 6.636324873350239e-16
32.584602231454596 1.8435607290989073e-15
32.49919013624931 6.558352216867071e-16
32.41422464253002 1.2792719130615302e-15
32.32970225664979 6.47601598612327e-16
32.2456195213068 7.203790956646499e-16
32.16197301507299 6.869223843863786e-16
32.07875935192993 7.475704848839715e-16
31.995975180811932 7.074999530194737e-16
31.91361718515621 7.651893449341297e-16
31.831682082459935 6.801859208255886e-16
31.750166623844166 7.142597394149709e-16
31.669067593624387 6.861722723180904e-16
31.588381808887654 6.956743799443041e-16
31.508106119076196 7.195981864487155e-16
31.42823740557731 8.279464224305584e-16
31.3487725813195 9.735364834653862e-16
31.269708590374762 9.01339824950779e-16
31.19104240756678 8.042870119675211e-16
31.112771038085146 8.501797896776376e-16
31.034891517105248 1.1111503043339837e-15
30.95740090941394 7.479758654958272e-16
30.88029630904081 8.5640347793718675e-16
30.80357483889484 8.329524039810559e-16
30.727233650406585 7.626436194108287e-16
30.651269923175633 8.229689921289339e-16
30.575680864623223 8.378432261557181e-16
30.50046370965007 1.3565808879405008e-15
30.425615720299156 1.891532266173437e-15
30.351134185423536 7.719879504248262e-16
30.277016420358976 7.719508552097449e-16
30.203259766601366 7.400454632411791e-16
30.12986159148889 7.24590262200409e-16
30.05681928788874 7.23282152946425e-16
29.98413027388846 7.09213073325474e-16
29.911791992491683 7.232990574308733e-16
29.839801911318332 7.859990173874226e-16
29.768157522309057 7.382103236052968e-16
29.69685634143401 7.618516556426082e-16
29.625895908405735 8.354756544224376e-16
29.555273786396164 9.269016367643531e-16
29.484987561757706 8.723087399130996e-16
29.415034843748224 7.995650306695702e-16
29.345413264260007 7.461499549524603e-16
29.276120477552503 7.708147957802353e-16
29.207154159988878 8.444424789681373e-16
29.138512009776285 7.9244051689533005e-16
29.070191746709746 8.877188440885118e-16
29.002191111919704 8.956361508886126e-16
28.93450786762301 8.352963596458346e-16
28.867139796877524 7.869314614322908e-16
28.80008470333997 8.047262958947088e-16
28.73334041102731 7.733506145668468e-16
28.666904764081323 8.166331498348804e-16
28.60077562653652 8.000001320068726e-16
28.53495088209119 8.941750646575134e-16
28.469428433881664 1.5769979424937682e-15
28.404206204259633 9.967510399245755e-16
28.339282134572564 9.610205972431192e-16
28.274654184947092 8.929027306890969e-16
28.210320334075362 8.315879540741048e-16
28.146278579004306 9.035631264019534e-16
28.082526934927795 8.214668403476527e-16
28.019063434981547 8.028556731625066e-16
27.95588613004086 9.20496835726561e-16
27.892993088521088 1.0018773173248292e-15
27.830382396180763 9.153992246486855e-16
27.768052155927386 8.338968093177472e-16
27.70600048762582 7.999374052989793e-16
27.644225527909224 7.835647933494771e-16
27.582725429992557 8.534920526694553e-16
27.521498363488526 9.951404024864375e-16
27.46054251422599 8.674362072249667e-16
27.39985608407078 8.041411668957993e-16
27.33943729074888 8.956438628503233e-16
27.279284367671956 8.001657898041705e-16
27.21939556376516 8.324066690176765e-16
27.15976914329723 8.51510755034666e-16
27.100403385712763 8.76382652578739e-16
27.041296585466775 1.031031369227225e-15
26.982447051861307 1.1966214754207684e-15
26.923853108884263 9.130318433936434e-16
26.86551309505027 1.0072177984699217e-15
26.807425363243645 8.549615854175399e-16
26.7495882805634 8.335798939147765e-16
26.69200022817017 8.59620602874897e-16
26.634659601135244 9.121385532814382e-16
26.577564808291417 8.661108373436202e-16
26.520714272085854 8.376609036640475e-16
26.464106428434732 1.0095439409761837e-15
26.40773972657985 8.794784705709085e-16
26.351612628946995 1.0241964665222446e-15
26.295723611006135 8.730008027955909e-16
26.240071161133393 8.564592298425065e-16
26.184653780474733 8.622717095504281e-16
26.129469982811443 8.686766271525533e-16
26.07451829442723 8.589463274763728e-16
26.01979725397705 1.0445150897100557e-15
25.96530541235755 9.371241779872018e-16
25.911041332579185 8.835497845935088e-16
25.857003589639856 9.414122903415084e-16
25.803190770400192 9.655794355689524e-16
25.74960147346036 9.272046608639523e-16
25.696234309038413 1.2788031687440546e-15
25.643087898850144 9.348910283594497e-16
25.59016087599044 9.021802213123941e-16
25.53745188481607 1.0625432901039968e-15
25.484959580829955 9.173433812046878e-16
25.432682630566852 8.882726490580603e-16
25.380619711480424 9.124993384994178e-16
25.328769511831712 9.249281290542411e-16
25.277130730578975 9.007168349805386e-16
25.22570207726887 9.135207843029658e-16
25.174482271928937 9.10809693698862e-16
25.123470044961426 9.120079262567838e-16
25.07266413703838 1.177289787190966e-15
25.022063298998027 1.0103164976863428e-15
24.971666291742373 1.7024344357558963e-15
24.921471886136075 9.278434140554993e-16
24.87147886290652 1.3517637871743854e-15
24.821686012545076 9.06891183571069e-16
24.77209213520956 5.33262039443324e-15
24.72269604062789 1.0839144869752975e-15
24.673496548002802 9.123355012954076e-16
24.62449248591781 9.128679072691118e-16
24.575682692244207 1.0145685119513815e-15
24.527066014049215 1.0941905801501485e-15
24.478641307505185 9.158316646376113e-16
24.43040743779992 9.790501694075873e-16
24.382363279047986 9.393269357787219e-16
24.33450771420315 9.231955636310854e-16
24.28683963497178 1.3000737144331614e-15
24.239357941727295 9.559765197115477e-16
24.192061543425606 1.1044507967445096e-15
24.144949357521543 9.882536126603545e-16
24.098020309886273 9.33206349438421e-16
24.051273334725654 9.337458477287444e-16
24.004707374499556 9.384775758471596e-16
23.958321379842108 9.461507700540055e-16
23.912114309482877 9.602357967896775e-16
23.866085130168948 9.984782988893362e-16
23.820232816587907 9.896067105073114e-16
23.774556351291707 9.589889297063915e-16
23.72905472462142 1.0719875907735418e-15
23.683726934632826 9.542624185473257e-16
23.638571987022885 9.552315449083575e-16
23.593588895057017 9.911502078890564e-16
23.548776679497244 1.3416270321449576e-15
23.504134368531123 1.6969818390636705e-15
23.459660997701477 9.600617192114927e-16
23.415355609836983 9.621066743857122e-16
23.37121725498346 9.70146020368629e-16
23.32724499033599 9.740420211871025e-16
