READ SERR 1
@GJ699quiet_model.pco
!
2.00784254 1.62574311E-3 1.11813662E-10
2.00459623 1.62056764E-3 1.09994229E-10
2.00136042 1.61526294E-3 1.08175552E-10
1.99813509 1.61013764E-3 1.06327266E-10
1.99492002 1.60488382E-3 1.04464409E-10
1.99171531 1.59980799E-3 1.02619205E-10
1.98852086 1.59460434E-3 1.0085853E-10
1.98533678 1.58957741E-3 9.91396132E-11
1.98216271 1.58449879E-3 9.74142433E-11
1.97899878 1.5793693E-3 9.56804844E-11
1.97584498 1.57441455E-3 9.39636077E-11
1.97270131 1.5693336E-3 9.22377105E-11
1.96956754 1.56442623E-3 9.06621028E-11
1.96644366 1.55939325E-3 8.91171859E-11
1.96332979 1.55453256E-3 8.75648859E-11
1.9602257 1.54954707E-3 8.60079091E-11
1.95713139 1.5447326E-3 8.44588496E-11
1.95404685 1.53979391E-3 8.30827143E-11
1.95097208 1.53502496E-3 8.1779597E-11
1.94790685 1.53013249E-3 8.04873806E-11
1.9448514 1.52540847E-3 7.91832086E-11
1.94180536 1.52056164E-3 7.78765524E-11
1.93876898 1.51588221E-3 7.6579236E-11
1.93574202 1.51108042E-3 7.56991414E-11
1.93272448 1.50644477E-3 7.63619584E-11
1.92971635 1.50168757E-3 8.68648209E-11
1.92671752 1.49709533E-3 9.90449389E-11
1.92372811 1.49238203E-3 7.12529619E-11
1.92074788 1.48783252E-3 7.24954055E-11
1.91777682 1.48316263E-3 7.85124188E-11
1.91481507 1.4786555E-3 7.11562545E-11
1.91186237 1.47402845E-3 6.59360552E-11
1.90891874 1.46956311E-3 7.35361563E-11
1.90598416 1.46504818E-3 7.10024817E-11
1.90305865 1.46048458E-3 6.32382757E-11
1.90014207 1.45608082E-3 6.11141623E-11
1.89723444 1.45155878E-3 6.07665723E-11
1.89433563 1.44719554E-3 5.99018821E-11
1.89144576 1.44271459E-3 5.81090488E-11
1.88856459 1.43839139E-3 5.69581257E-11
1.88569224 1.43395097E-3 5.62078717E-11
1.88282871 1.42966723E-3 5.53479901E-11
1.87997377 1.42526696E-3 5.41788177E-11
1.87712741 1.42102223E-3 5.32460916E-11
1.87428975 1.41666154E-3 5.2349413E-11
1.87146068 1.41245546E-3 5.13968521E-11
1.86864007 1.40813389E-3 5.04588281E-11
1.86582792 1.40396587E-3 4.96036823E-11
1.86302435 1.39968307E-3 4.8753071E-11
1.86022913 1.39555265E-3 4.78701592E-11
1.85744226 1.39130803E-3 4.70088066E-11
1.85466373 1.38721475E-3 4.61628756E-11
1.85189342 1.38300785E-3 4.53561945E-11
1.84913146 1.37895148E-3 4.45811235E-11
1.84637773 1.37478183E-3 4.37863149E-11
1.84363222 1.37076166E-3 4.30058836E-11
1.84089482 1.36662892E-3 4.22617705E-11
1.83816552 1.36264472E-3 4.15807944E-11
1.83544433 1.35861314E-3 4.09216931E-11
1.83273113 1.35453488E-3 4.02722161E-11
1.83002603 1.35060365E-3 3.96209454E-11
1.8273288 1.34656113E-3 3.89680926E-11
1.82463968 1.34266471E-3 3.83125962E-11
1.8219583 1.33865769E-3 3.76532139E-11
1.81928492 1.33479561E-3 3.69903032E-11
1.81661928 1.33082352E-3 3.63232083E-11
1.81396139 1.32699555E-3 3.56716913E-11
1.81131136 1.32305804E-3 3.50576894E-11
1.80866909 1.3192636E-3 3.44415746E-11
1.80603445 1.31536031E-3 3.38244745E-11
1.80340743 1.31159904E-3 3.32158016E-11
1.80078816 1.30772952E-3 3.26185502E-11
1.79817641 1.30400108E-3 3.20454462E-11
1.79557228 1.30016485E-3 3.14891793E-11
1.79297554 1.29646901E-3 3.09339811E-11
1.79038644 1.29266572E-3 3.03974693E-11
1.78780484 1.28900202E-3 2.98767816E-11
1.78523052 1.28523132E-3 2.94007006E-11
1.7826637 1.28159928E-3 2.89395816E-11
1.78010428 1.27786084E-3 2.84792537E-11
1.77755213 1.27426011E-3 2.80163566E-11
1.77500737 1.27055356E-3 2.75512564E-11
1.77246976 1.2669838E-3 2.70863002E-11
1.76993942 1.26336899E-3 2.66196405E-11
1.76741636 1.25970959E-3 2.61498427E-11
1.76490045 1.2561857E-3 2.56771583E-11
1.76239169 1.25255727E-3 2.52082157E-11
1.75989008 1.24906341E-3 2.47630718E-11
1.75739563 1.2454656E-3 2.43264402E-11
1.75490808 1.24200166E-3 2.389061E-11
1.7524277 1.23843411E-3 2.34653911E-11
1.74995422 1.23499951E-3 2.3043829E-11
1.74748778 1.23146188E-3 2.26377389E-11
1.74502826 1.2280565E-3 2.22483386E-11
1.74257565 1.22454844E-3 2.18623435E-11
1.74012995 1.22117181E-3 2.14899296E-11
1.73769104 1.21769309E-3 2.11192383E-11
1.73525906 1.21434487E-3 2.07810748E-11
1.73283374 1.21089502E-3 2.04544801E-11
1.73041534 1.20757497E-3 2.01349198E-11
1.72800362 1.20415387E-3 1.98346322E-11
1.72559857 1.20086153E-3 1.94788768E-11
1.7232002 1.19746872E-3 1.99099313E-11
1.72080863 1.19420397E-3 1.88106423E-11
1.71842349 1.19083922E-3 1.84774956E-11
1.71604514 1.18760171E-3 1.81426801E-11
1.71367323 1.18426455E-3 1.78097294E-11
1.71130788 1.18105393E-3 1.74889096E-11
1.70894909 1.17780024E-3 1.71842072E-11
1.70659673 1.17450405E-3 1.69256328E-11
1.70425093 1.17133325E-3 1.67214211E-11
1.70191157 1.16806407E-3 1.62941501E-11
1.69957852 1.16491946E-3 1.59955417E-11
1.69725192 1.16167683E-3 1.57144402E-11
1.69493175 1.15855807E-3 1.54466683E-11
1.69261777 1.15534186E-3 1.51842185E-11
1.69031024 1.1522487E-3 1.49219595E-11
1.6880089 1.14905857E-3 1.46994066E-11
1.68571389 1.1459908E-3 1.44892249E-11
1.68342507 1.1428264E-3 1.42264985E-11
1.68114245 1.13978365E-3 1.39925025E-11
1.67886603 1.13664486E-3 1.37555791E-11
1.67659569 1.13362679E-3 1.35242954E-11
1.67433155 1.13051326E-3 1.32871925E-11
1.6720736 1.12751976E-3 1.30536779E-11
1.66982162 1.12443115E-3 1.28525307E-11
1.66757572 1.12146197E-3 1.26009541E-11
1.66533589 1.11839792E-3 1.23613186E-11
1.66310203 1.11545273E-3 1.21367586E-11
1.66087413 1.11241324E-3 1.19215011E-11
1.65865219 1.1094918E-3 1.17103671E-11
1.65643632 1.10647641E-3 1.15041891E-11
1.65422618 1.10357848E-3 1.13347517E-11
1.652022 1.10063946E-3 1.11105665E-11
1.64982367 1.09765981E-3 1.09861824E-11
1.64763129 1.09479658E-3 1.07413384E-11
1.64544463 1.09184056E-3 1.0546483E-11
1.64326382 1.08900026E-3 1.03770334E-11
1.64108872 1.08606752E-3 1.02097454E-11
1.63891935 1.08324981E-3 1.00398171E-11
1.63675582 1.08034001E-3 9.87731685E-12
1.6345979 1.07754464E-3 9.71503173E-12
1.63244569 1.07465778E-3 9.55125475E-12
1.63029921 1.07188465E-3 9.38595122E-12
1.62815821 1.06902025E-3 9.22082116E-12
1.62602293 1.066269E-3 9.05898273E-12
1.62389326 1.06342696E-3 8.88986367E-12
1.62176919 1.06069737E-3 8.72601123E-12
1.6196506 1.05787744E-3 8.56621024E-12
1.6175375 1.05516927E-3 8.41391713E-12
1.61543 1.05237134E-3 8.26590359E-12
1.61332798 1.04968436E-3 8.11761248E-12
1.61123133 1.04690797E-3 7.96928669E-12
1.60914016 1.04424206E-3 7.83097111E-12
1.60705447 1.04148709E-3 7.70013914E-12
1.60497415 1.03884202E-3 7.56922216E-12
1.60289919 1.03610824E-3 7.43999393E-12
1.6008296 1.03348366E-3 7.31657616E-12
1.59876525 1.03082007E-3 7.20215077E-12
1.59670639 1.02811761E-3 7.08818637E-12
1.59465265 1.02552364E-3 6.97368942E-12
1.59260428 1.0228419E-3 6.85913002E-12
1.59056127 1.02026784E-3 6.74473888E-12
1.58852339 1.01760658E-3 6.6278298E-12
1.58649063 1.01505243E-3 6.50985385E-12
1.58446324 1.01241143E-3 6.3932401E-12
1.58244097 1.00987696E-3 6.27575682E-12
1.58042383 1.00725598E-3 6.15987296E-12
1.57841182 1.00474083E-3 6.04655692E-12
1.57640493 1.00213976E-3 5.93698745E-12
1.57440317 9.99643933E-4 5.83254278E-12
1.57240641 9.97062423E-4 5.7281211E-12
1.57041478 9.94585687E-4 5.62343574E-12
1.56842816 9.92023619E-4 5.52614681E-12
1.56644654 9.89565626E-4 5.43487824E-12
1.56447005 9.87022882E-4 5.34310573E-12
1.56249845 9.84583632E-4 5.25087135E-12
1.56053174 9.82059864E-4 5.16316894E-12
1.55857003 9.79639008E-4 5.08224756E-12
1.55661333 9.77134099E-4 5.00172256E-12
1.55466139 9.74731694E-4 4.92116894E-12
1.55271447 9.72245412E-4 4.84006888E-12
1.55077231 9.69861052E-4 4.75860193E-12
1.54883504 9.6743938E-4 4.67668959E-12
1.54690254 9.65026789E-4 4.59448798E-12
1.54497504 9.62531485E-4 4.51203137E-12
1.5430522 9.60228732E-4 4.42923085E-12
1.54113412 9.57843033E-4 4.34693297E-12
1.53922081 9.55466181E-4 4.2667289E-12
1.53731239 9.53007431E-4 4.18867241E-12
1.53540862 9.50739195E-4 4.11513098E-12
1.53350949 9.4838877E-4 4.04201716E-12
1.53161514 9.46047017E-4 3.96863141E-12
1.52972543 9.43624007E-4 3.89921559E-12
1.52784038 9.41389648E-4 3.83468864E-12
1.52595997 9.3907374E-4 3.77000384E-12
1.52408409 9.36766388E-4 3.70514426E-12
1.52221298 9.34378535E-4 3.64222151E-12
1.5203464 9.32177354E-4 3.58506692E-12
1.51848435 9.29895323E-4 3.52849889E-12
1.51662683 9.27621673E-4 3.47173028E-12
1.51477396 9.25268279E-4 3.41473833E-12
1.51292551 9.23099578E-4 3.35744692E-12
1.51108158 9.20850842E-4 3.29993693E-12
1.50924218 9.18610254E-4 3.24223439E-12
1.50740719 9.16290563E-4 3.18448371E-12
1.50557673 9.14153818E-4 3.12671113E-12
1.50375068 9.11937619E-4 3.06874122E-12
1.50192904 9.09729511E-4 3.01211747E-12
1.50011182 9.07529378E-4 2.95663494E-12
1.498299 9.05250956E-4 2.90364195E-12
1.4964906 9.0315321E-4 2.85211221E-12
1.49468648 9.00976884E-4 2.80044434E-12
1.49288666 8.98808416E-4 2.75029587E-12
1.49109125 8.96562357E-4 2.70440918E-12
1.48930025 8.94495111E-4 2.65899564E-12
1.48751342 8.92349984E-4 2.61336374E-12
1.48573089 8.90212599E-4 2.56828348E-12
1.48395264 8.87998263E-4 2.52750143E-12
1.48217869 8.85960937E-4 2.4877227E-12
1.48040891 8.83846427E-4 2.44789128E-12
1.4786433 8.81739485E-4 2.40793908E-12
1.47688198 8.79556232E-4 2.36804326E-12
1.47512484 8.775483E-4 2.3277812E-12
1.47337186 8.75463826E-4 2.28783962E-12
1.47162306 8.73386743E-4 2.24706755E-12
1.46987844 8.7123405E-4 2.20873124E-12
1.46813786 8.69254931E-4 2.16521766E-12
1.46640146 8.67199909E-4 2.12476195E-12
1.46466911 8.65152164E-4 2.08571094E-12
1.46294093 8.63029447E-4 2.04765805E-12
1.46121681 8.61078559E-4 2.01106926E-12
1.45949662 8.59052467E-4 1.97479858E-12
1.4577806 8.57033476E-4 1.93953512E-12
1.45606852 8.55021586E-4 1.90661137E-12
1.4543606 8.5293554E-4 1.87492643E-12
1.45265663 8.51019286E-4 1.84256885E-12
1.45095658 8.49028525E-4 1.8105593E-12
1.44926047 8.4704475E-4 1.78137767E-12
1.44756842 8.44987459E-4 1.75357125E-12
1.44588041 8.43098271E-4 1.7257221E-12
1.44419611 8.41135217E-4 1.69773527E-12
1.44251585 8.39179032E-4 1.66961963E-12
1.44083953 8.37149972E-4 1.64137866E-12
1.43916702 8.35287326E-4 1.61299598E-12
1.43749845 8.33351514E-4 1.58445468E-12
1.43583369 8.31422396E-4 1.5558685E-12
1.43417275 8.29420984E-4 1.52720089E-12
1.43251586 8.27584416E-4 1.49850174E-12
1.43086255 8.25675321E-4 1.47081577E-12
1.42921305 8.23772803E-4 1.44384613E-12
1.42756748 8.21798516E-4 1.41758306E-12
1.42592573 8.19987617E-4 1.39205693E-12
1.42428768 8.18104658E-4 1.36740933E-12
1.42265332 8.16228276E-4 1.34382826E-12
1.42102277 8.14280706E-4 1.32123804E-12
1.41939604 8.12494894E-4 1.29888548E-12
1.41777289 8.10637721E-4 1.27642048E-12
1.41615343 8.08786892E-4 1.25508349E-12
1.41453779 8.06942408E-4 1.23548415E-12
1.41292572 8.0502755E-4 1.2159142E-12
1.41131747 8.03272531E-4 1.1962587E-12
1.40971279 8.01446848E-4 1.17655419E-12
1.40811169 7.99627393E-4 1.15676023E-12
1.40651429 7.97738147E-4 1.13686935E-12
1.40492058 7.96007225E-4 1.11690496E-12
1.40333033 7.9420628E-4 1.09683042E-12
1.40174377 7.92411389E-4 1.0766841E-12
1.40016079 7.90547288E-4 1.05652303E-12
1.39858139 7.88840058E-4 1.03674816E-12
1.39700544 7.87063385E-4 1.01784542E-12
1.39543319 7.8529265E-4 9.99100976E-13
1.39386439 7.83453288E-4 9.81019519E-13
1.39229918 7.81769282E-4 9.63816808E-13
1.39073741 7.80016358E-4 9.46892413E-13
1.38917911 7.78269372E-4 9.30853593E-13
1.38762438 7.76454282E-4 9.15165079E-13
1.38607311 7.74793094E-4 8.99398774E-13
1.3845253 7.73063628E-4 8.83962662E-13
1.38298082 7.71339925E-4 8.70062486E-13
1.38143992 7.69548642E-4 8.56357032E-13
1.37990248 7.67909922E-4 8.42596229E-13
1.37836838 7.66203448E-4 8.28777856E-13
1.37683773 7.6450262E-4 8.14905218E-13
1.37531042 7.62807438E-4 8.00983899E-13
1.37378657 7.61045376E-4 7.87002896E-13
1.37226605 7.5943413E-4 7.72958086E-13
1.37074888 7.5775577E-4 7.58897827E-13
1.36923504 7.56082998E-4 7.4481209E-13
1.36772454 7.5434387E-4 7.30776713E-13
1.36621749 7.5275416E-4 7.17433816E-13
1.36471367 7.51097919E-4 7.04205032E-13
1.36321306 7.49447092E-4 6.91194497E-13
1.36171591 7.4773049E-4 6.7902075E-13
1.36022198 7.4616191E-4 6.67134533E-13
1.35873139 7.4452738E-4 6.5552571E-13
1.3572439 7.42898148E-4 6.44527563E-13
1.35575986 7.41203665E-4 6.33502203E-13
1.35427892 7.39655923E-4 6.2248183E-13
1.3528012 7.38042698E-4 6.12452959E-13
1.35132682 7.36434711E-4 6.02849856E-13
1.34985554 7.34761998E-4 5.93231139E-13
1.3483876 7.33234629E-4 5.83569759E-13
1.34692276 7.31642358E-4 5.73881546E-13
1.34546101 7.3005521E-4 5.64175226E-13
1.3440026 7.28403858E-4 5.54423532E-13
1.3425473 7.26896629E-4 5.44625597E-13
1.34109497 7.25324906E-4 5.34782017E-13
1.33964598 7.23758305E-4 5.24898972E-13
1.33819997 7.22196768E-4 5.15011102E-13
1.33675718 7.2057161E-4 5.05439278E-13
1.33531761 7.19088945E-4 4.96169186E-13
1.3338809 7.17542483E-4 4.86937205E-13
1.33244741 7.1600097E-4 4.78235669E-13
1.33101702 7.14396418E-4 4.69884385E-13
1.32958961 7.12933019E-4 4.61574789E-13
1.32816529 7.11406406E-4 4.53733866E-13
1.32674408 7.09884625E-4 4.46030393E-13
1.32532585 7.08300271E-4 4.38294393E-13
1.32391071 7.06855848E-4 4.30953071E-13
1.32249844 7.05348677E-4 4.24237576E-13
1.32108927 7.03846279E-4 4.17531488E-13
1.31968319 7.02281832E-4 4.10796153E-13
1.31827998 7.00856035E-4 4.04030867E-13
1.31687975 6.99368014E-4 3.97234166E-13
1.3154825 6.97884709E-4 3.90407514E-13
1.31408834 6.96339761E-4 3.83550315E-13
1.31269705 6.949323E-4 3.76663924E-13
1.31130862 6.9346308E-4 3.69757935E-13
1.30992317 6.91998517E-4 3.6283048E-13
1.3085407 6.90472778E-4 3.56029225E-13
1.30716121 6.89083361E-4 3.49476172E-13
1.30578446 6.87632652E-4 3.4298958E-13
1.30441058 6.86186482E-4 3.367568E-13
1.30303967 6.84744853E-4 3.30840796E-13
1.30167174 6.83242688E-4 3.25003479E-13
1.30030656 6.8187539E-4 3.1932741E-13
1.29894423 6.80447323E-4 3.13951393E-13
1.29758477 6.79023797E-4 3.085599E-13
1.29622829 6.77540142E-4 3.03242213E-13
1.29487455 6.7619019E-4 2.98454702E-13
1.29352355 6.74779934E-4 2.93758778E-13
1.29217541 6.73374103E-4 2.89047161E-13
1.29083014 6.71908667E-4 2.84315675E-13
1.2894876 6.7057577E-4 2.79569147E-13
1.28814781 6.69183035E-4 2.74805162E-13
1.28681087 6.67794666E-4 2.70019711E-13
1.28547668 6.66347099E-4 2.6521347E-13
1.28414536 6.65030966E-4 2.60387089E-13
1.28281665 6.63655461E-4 2.55546994E-13
1.28149068 6.62284263E-4 2.50755336E-13
1.28016758 6.60854334E-4 2.46087574E-13
1.27884722 6.59554673E-4 2.41544117E-13
1.27752948 6.58196106E-4 2.37137458E-13
1.27621436 6.56841788E-4 2.3291834E-13
1.27490211 6.55429147E-4 2.28811246E-13
1.27359259 6.54145726E-4 2.24750733E-13
1.27228558 6.52803865E-4 2.20916181E-13
1.27098131 6.51466136E-4 2.1714744E-13
1.26967978 6.50132482E-4 2.13366176E-13
1.26838088 6.48741145E-4 2.09871969E-13
1.2670846 6.47477573E-4 2.06590496E-13
1.26579106 6.46156201E-4 2.03303561E-13
1.26450002 6.44838787E-4 2.00003208E-13
1.26321173 6.43464155E-4 1.96689738E-13
1.26192605 6.42216241E-4 1.93364977E-13
1.26064289 6.40910876E-4 1.9002844E-13
1.25936234 6.39609527E-4 1.8667751E-13
1.25808454 6.38251309E-4 1.83312241E-13
1.25680923 6.37018762E-4 1.79938624E-13
1.25553656 6.3572923E-4 1.76575836E-13
1.25426638 6.34443597E-4 1.73286664E-13
1.25299883 6.33101561E-4 1.70071327E-13
1.25173378 6.31884148E-4 1.66961876E-13
1.25047135 6.30610157E-4 1.6396651E-13
1.24921131 6.29340007E-4 1.61042105E-13
1.24795401 6.28013862E-4 1.58175014E-13
1.24669921 6.2681135E-4 1.55389956E-13
1.2454468 6.25552668E-4 1.52756483E-13
1.24419701 6.24297769E-4 1.50118416E-13
1.24294972 6.22987282E-4 1.47548315E-13
1.24170494 6.2179938E-4 1.45231334E-13
1.24046254 6.20555773E-4 1.42939683E-13
1.23922265 6.19315833E-4 1.40639413E-13
1.23798525 6.18079677E-4 1.38329981E-13
1.23675036 6.16788398E-4 1.36012878E-13
1.23551798 6.15618483E-4 1.33690422E-13
1.23428798 6.14393328E-4 1.31358805E-13
1.23306036 6.1317184E-4 1.29017104E-13
1.23183537 6.11895695E-4 1.26665429E-13
1.23061275 6.10739924E-4 1.24307547E-13
1.22939241 6.09529263E-4 1.2199558E-13
1.22817457 6.08322269E-4 1.19707412E-13
1.22695923 6.07060967E-4 1.17505872E-13
1.22574627 6.05919107E-4 1.15404729E-13
1.22453558 6.04722765E-4 1.1332197E-13
1.22332728 6.03529974E-4 1.11294695E-13
1.22212148 6.0228334E-4 1.09299011E-13
1.22091806 6.01155101E-4 1.07416212E-13
1.21971691 5.99972904E-4 1.05578937E-13
1.21851814 5.9879414E-4 1.0373931E-13
1.21732187 5.97561884E-4 1.0205467E-13
1.21612787 5.96447149E-4 1.00457111E-13
1.21493614 5.95278747E-4 9.8857012E-14
1.21374667 5.94113779E-4 9.72506445E-14
1.2125597 5.92895725E-4 9.56380293E-14
1.211375 5.91794204E-4 9.40187327E-14
1.21019256 5.9063948E-4 9.23925378E-14
1.20901239 5.89488074E-4 9.07596481E-14
1.2078346 5.88340103E-4 8.91200565E-14
1.20665908 5.87139511E-4 8.74746984E-14
1.20548594 5.8605423E-4 8.58495539E-14
1.20431495 5.84916212E-4 8.42471438E-14
1.20314622 5.8378157E-4 8.26709916E-14
1.20197988 5.82594657E-4 8.11933799E-14
1.2008158 5.81522181E-4 7.9733766E-14
1.19965386 5.80397318E-4 7.82886736E-14
1.1984942 5.79275773E-4 7.68806947E-14
1.19733679 5.78102365E-4 7.55112593E-14
1.19618165 5.77042461E-4 7.42260799E-14
1.19502866 5.75930637E-4 7.2943794E-14
1.19387794 5.74821956E-4 7.17001667E-14
1.19272947 5.73661877E-4 7.05766419E-14
1.19158316 5.72614372E-4 6.94615128E-14
1.19043899 5.71515237E-4 6.83417963E-14
1.18929708 5.70419361E-4 6.72178445E-14
1.18815744 5.69272321E-4 6.60898135E-14
1.18701994 5.68236981E-4 6.49583536E-14
1.18588448 5.67150477E-4 6.38224486E-14
1.18475127 5.66067058E-4 6.26819221E-14
1.18362033 5.6493294E-4 6.1537113E-14
1.18249142 5.63909649E-4 6.0395665E-14
1.18136477 5.62835543E-4 5.92772156E-14
1.18024015 5.61764464E-4 5.81609752E-14
1.17911768 5.60696411E-4 5.71071172E-14
1.17799735 5.59578126E-4 5.60887328E-14
1.17687929 5.5856962E-4 5.50721849E-14
1.17576313 5.57510706E-4 5.40732044E-14
1.17464924 5.56454761E-4 5.30948508E-14
1.17353737 5.55348932E-4 5.21679969E-14
1.17242765 5.54352009E-4 5.12750175E-14
1.17132008 5.53305086E-4 5.03813232E-14
1.17021441 5.52261074E-4 4.9563374E-14
1.16911101 5.51167526E-4 4.87862348E-14
1.16800964 5.50182012E-4 4.80077505E-14
1.16691041 5.49146847E-4 4.72261017E-14
1.16581309 5.48114593E-4 4.64416442E-14
1.16471791 5.47033153E-4 4.56546862E-14
1.16362488 5.46058873E-4 4.48648958E-14
1.16253376 5.45035349E-4 4.40720797E-14
1.16144466 5.4401462E-4 4.3276089E-14
1.16035771 5.42945112E-4 4.24782449E-14
1.15927279 5.4198195E-4 4.16958338E-14
1.15818989 5.40969835E-4 4.09179187E-14
1.1571089 5.39960514E-4 4.01598005E-14
1.15603006 5.38902706E-4 3.94449386E-14
1.15495324 5.37950487E-4 3.87356773E-14
1.15387833 5.36949607E-4 3.80268462E-14
1.15280545 5.35951578E-4 3.73335667E-14
1.15173447 5.34956285E-4 3.66571702E-14
1.15066564 5.33912855E-4 3.60273199E-14
1.14959872 5.32974082E-4 3.54044288E-14
1.14853382 5.31987054E-4 3.4798292E-14
1.14747083 5.31002821E-4 3.42515357E-14
1.14640987 5.29970741E-4 3.37103494E-14
1.14535081 5.29042503E-4 3.31672386E-14
1.14429367 5.28066419E-4 3.26220306E-14
1.14323854 5.27093012E-4 3.20748982E-14
1.14218533 5.26072108E-4 3.15264172E-14
1.14113414 5.2515429E-4 3.09760322E-14
1.14008486 5.24188916E-4 3.04235769E-14
1.13903737 5.23226219E-4 2.98689499E-14
1.13799191 5.22216375E-4 2.93187343E-14
1.13694847 5.21308801E-4 2.87773989E-14
1.13590682 5.2035402E-4 2.82402292E-14
1.13486707 5.19401801E-4 2.77287331E-14
1.13382924 5.18402841E-4 2.72336932E-14
1.13279331 5.17505396E-4 2.67398256E-14
1.13175929 5.16560976E-4 2.62474284E-14
1.13072705 5.15619235E-4 2.57677113E-14
1.12969685 5.14630927E-4 2.53063019E-14
1.12866843 5.13743435E-4 2.48727888E-14
1.12764192 5.12809318E-4 2.44392909E-14
