,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,am_b value,fw_L_b value,fw_G_b value,wave_lya,flux_lya,error_lya
46,7.432049179731393e-17,1.2454603127659607e-16,1.7944426000791004e-16,2.32294480678069e-16,2.8241730194374677e-16,8.45964334599846e-17,1.406980249962627e-16,2.0297600325540995e-16,2.6450108716851883e-16,3.2464197136698e-16,0.8429443817637665,0.8691785843255194,0.8924210968285794,0.9120498649451351,0.9302290431220738,0.9880534876764907,0.9904863722761712,0.9927865667678606,0.9949376856723122,0.9967888169031409,,,,,,,,,,,,,,,,,,,,1216.477783203125,2.811909833378882e-16,3.3539857733310124e-16
47,6.451191043861191e-17,1.1039766270170183e-16,1.6052617403986215e-16,2.0877748298825123e-16,2.5483940292414115e-16,7.203938897634055e-17,1.2259117054008556e-16,1.7845644083092336e-16,2.335997195130363e-16,2.8735949387534215e-16,0.8609067624291943,0.8842845322432408,0.9049139011451126,0.9223028004746207,0.9383762471101234,0.9892734008290439,0.9914577918961045,0.9935178393593569,0.9954455489260479,0.9971177941885349,,,,,,,,,,,,,,,,,,,,1216.53125,3.5319439544777927e-16,3.3539857733310124e-16
48,5.720530642418662e-17,9.888783658755856e-17,1.4462104304975148e-16,1.887834778158797e-16,2.3103680769977916e-16,6.277561798777365e-17,1.0835090510308955e-16,1.5858876869257248e-16,2.082110443008517e-16,2.5665544663466534e-16,0.8756473905653859,0.8965877268184266,0.9149922058744766,0.9305032616167044,0.944811634393165,0.9899185408393065,0.991887422467361,0.9937448647135568,0.9954786601491962,0.9969871366377364,,,,,,,,,,,,,,,,,,,,1216.584716796875,2.575370853599994e-16,3.3539857733310124e-16
49,5.130419807282728e-17,8.922791676806977e-17,1.309838718895603e-16,1.7145473165866004e-16,2.1024965539427128e-16,5.568174658587562e-17,9.671478794214902e-17,1.4210087534485392e-16,1.86981794942243e-16,2.307462273616955e-16,0.8872457616344115,0.906063164036146,0.9225783560630425,0.9364831776114143,0.9492899443813112,0.9895094084750533,0.9912972169362668,0.9929774971919894,0.9945426052593014,0.9959039089814193,,,,,,,,,,,,,,,,,,,,1216.6383056640625,1.4532939999247076e-16,3.3539857733310124e-16
50,4.633167076956046e-17,8.091028431736769e-17,1.190751487609259e-16,1.5616970713684417e-16,1.9184801927862147e-16,4.987192654739621e-17,8.693531666792328e-17,1.2804419261914639e-16,1.6872042942264015e-16,2.0842297372298607e-16,0.8950051838393169,0.9119683096836125,0.9268345861815155,0.9393609843542893,0.9508680713296908,0.9869039770366972,0.9885277642104213,0.9900534512167585,0.9914693856905181,0.9927009346846455,,,,,,,,,,,,,,,,,,,,1216.6917724609375,9.090590523993646e-17,3.3539857733310124e-16
51,4.2011530727780354e-17,7.349868516025117e-17,1.083872419244227e-16,1.424290739580701e-16,1.751534509817907e-16,4.482346531461111e-17,7.83966725951964e-17,1.156924978111456e-16,1.5265956388594993e-16,1.8870818213533398e-16,0.8974003990670425,0.912703108620436,0.9261139072133728,0.9374124262612268,0.9477705514470178,0.9801387605062923,0.9816196230598235,0.9830057506009018,0.9842892715202347,0.9854039267048949,,,,,,,,,,,,,,,,,,,,1216.745361328125,-1.6640176654025504e-16,3.3539857733310124e-16
52,3.804381407560928e-17,6.670150114027845e-17,9.850047677424522e-17,1.296100877235752e-16,1.5958550980334922e-16,4.035751950570828e-17,7.071763346625362e-17,1.0450096310684032e-16,1.38030236140573e-16,1.7075950139301408e-16,0.8921628066232696,0.9059844170827258,0.9180712818919828,0.9282552260135073,0.9375725822798527,0.9666345624423247,0.9679819684341278,0.9692393278287219,0.9704019192229095,0.9714100136562668,,,,,,,,,,,,,,,,,,,,1216.798828125,-4.4563382736894004e-17,3.3539857733310124e-16
53,3.431404067619576e-17,6.023472294231889e-17,8.906176418377391e-17,1.17317156604794e-16,1.4457290537724277e-16,3.621572296434881e-17,6.354234906462331e-17,9.399793526042171e-17,1.242390126244476e-16,1.538389565381236e-16,0.8772219107247222,0.8896301221621534,0.900474887182132,0.9096085823416236,0.9179630156589873,0.9439443930457957,0.9451641306652537,0.9463000079506663,0.9473478110440116,0.9482549630411496,,,,,,,,,,,,,,,,,,,,1216.8524169921875,-1.163689067744828e-16,3.3539857733310124e-16
54,3.030989756769701e-17,5.325918321815755e-17,7.882605908019669e-17,1.0393838375195668e-16,1.281793840665521e-16,3.1840617796503925e-17,5.594917674069068e-17,8.283668193726793e-17,1.0955744735248866e-16,1.356923331363563e-16,0.8381481762660544,0.84905667571693,0.8585901718161025,0.8666115392915941,0.8739548402114562,0.8967186503564492,0.8977988883888249,0.89880349294148,0.8997283810999401,0.9005277616517435,,,,,,,,,,,,,,,,,,,,1216.9058837890625,-8.666058934318771e-17,3.3539857733310124e-16
55,2.2902474664780514e-17,4.0255790483396497e-17,5.962954699378488e-17,7.867701895402804e-17,9.705981426971686e-17,2.3995079968248305e-17,4.218169881297777e-17,6.248382106742446e-17,8.268304765963945e-17,1.0242573480368415e-16,0.6699506889110605,0.6781614815513045,0.6853394517280519,0.6913765672786413,0.6968992965485923,0.7140023380524915,0.7148197662576645,0.7155793484341052,0.7162777945530798,0.7168811540429978,,,,,,,,,,,,,,,,,,,,1216.9593505859375,3.821454786591188e-16,3.3539857733310124e-16
