t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
862997305.995,862997409.995,862997356.855693,862997311.73,862997408.4,0.47712212901023804,0.14956044919680805,9.828715857610903e-17,3.080945253454246e-17,20.883426100794235,0.2960451544672793,0.40834117517674784,,,,,,,,1.2601013319847798,0.11745641822124837,2.5958087438886463e-16,2.4196022153577165e-17,19.828986323411808,0.09676085958993852,0.10623544957622144,101.0,115.09525913619858,44.0,38.84810588509881,91.33809814716453,71.51583128847736,,0.8777222178941788,379.30804443359375,561.3958129882812,162.71682603624737,215.31357384478866,-1.1222395734968171,13.782177925109863,0.0
894440482.995,894441983.995,894441242.9600104,894440483.005,894441983.06,0.4392452709612825,0.04682661687273413,9.04845258180242e-17,9.646283075783231e-18,20.97323226386155,0.1099835243672409,0.12239362637705398,0.1283716337957532,0.05023415928697081,2.6444556561925158e-17,1.0348236813115986e-17,22.308827328654075,0.3585661814835781,0.539024245774403,1.2501379082066033,0.0364694765746779,2.575284090905603e-16,7.512712174383648e-18,19.837605188540863,0.031220288054210954,0.03214467200119486,978.0,1175.0511958312236,498.0,414.02815849314413,939.9372566158752,762.188200862379,1054.3899145339456,0.8326040961721038,321.1334228515625,247.078857421875,172.06049180015057,215.31304127219934,-1.122011726289977,11.939672470092773,0.0
926924842.995,926925884.995,926925353.3181553,926924843.18,926925883.38,0.16534425518211476,0.06220317213266777,3.406091656751564e-17,1.2813853459329559e-17,22.034027224676564,0.3467070488562065,0.512393556640081,0.033213801723827596,0.06414752618611536,6.8420431551084844e-18,1.3214390394339763e-17,23.776703528168742,1.1676697496673718,,1.1231791096480919,0.04569824735637793,2.313748965875069e-16,9.413838955413854e-18,19.953877456787744,0.04329982115429942,0.045098630294869935,515.0,604.0862441537219,327.0,279.8389890205925,537.8360752658502,515.158138878818,586.2226633899203,0.8531393102148629,531.7738037109375,473.5987854003906,150.9341464243974,215.31307055512642,-1.1220335628626807,12.660194396972656,8.0
