col0 col1
2714.8999999999864 0.0
2714.9999999999864 0.0
2715.0999999999863 0.0
2715.199999999986 0.0
2715.299999999986 0.0
2715.399999999986 0.0
2715.499999999986 0.0
2715.599999999986 0.0
2715.6999999999857 0.0
2715.7999999999856 0.0
2715.8999999999855 0.0
2715.9999999999854 0.0
2716.0999999999854 0.0
2716.1999999999853 0.0
2716.299999999985 0.0
2716.399999999985 0.0
2716.499999999985 0.0
2716.599999999985 0.0
2716.699999999985 0.0
2716.7999999999847 0.0
2716.8999999999846 0.0
2716.9999999999845 0.0
2717.0999999999844 0.0
2717.1999999999844 0.0
2717.2999999999843 0.0
2717.399999999984 0.0
2717.499999999984 0.0
2717.599999999984 0.0
2717.699999999984 0.0
2717.799999999984 0.0
2717.8999999999837 0.0
2717.9999999999836 0.0
2718.0999999999835 0.0
2718.1999999999834 0.0
2718.2999999999834 0.0
2718.3999999999833 0.0
2718.499999999983 0.0
2718.599999999983 0.0
2718.699999999983 0.0
2718.799999999983 0.0
2718.899999999983 0.0
2718.9999999999827 0.0
2719.0999999999826 0.0
2719.1999999999825 0.0
2719.2999999999824 0.0
2719.3999999999824 0.0
2719.4999999999823 0.0
2719.599999999982 0.0
2719.699999999982 0.0
2719.799999999982 0.0
2719.899999999982 0.0
2719.999999999982 0.0
2720.0999999999817 0.0
2720.1999999999816 0.0
2720.2999999999815 0.0
2720.3999999999814 0.0
2720.4999999999814 0.0
2720.5999999999813 0.0
2720.699999999981 0.0
2720.799999999981 0.0
2720.899999999981 0.0
2720.999999999981 0.0
2721.099999999981 0.0
2721.1999999999807 0.0
2721.2999999999806 0.0
2721.3999999999805 0.0
2721.4999999999804 0.0
2721.5999999999804 0.0
2721.6999999999803 0.0
2721.79999999998 0.0
2721.89999999998 0.0
2721.99999999998 0.0
2722.09999999998 0.0
2722.19999999998 0.0
2722.2999999999797 0.0
2722.3999999999796 0.0
2722.4999999999795 0.0
2722.5999999999794 0.0
2722.6999999999794 0.0
2722.7999999999793 0.0
2722.899999999979 0.0
2722.999999999979 0.0
2723.099999999979 0.0
2723.199999999979 0.0
2723.299999999979 0.0
2723.3999999999787 0.0
2723.4999999999786 0.0
2723.5999999999785 0.0
2723.6999999999784 0.0
2723.7999999999784 0.0
2723.8999999999783 0.0
2723.999999999978 0.0
2724.099999999978 0.0
2724.199999999978 0.0
2724.299999999978 0.0
2724.399999999978 0.0
2724.4999999999777 0.0
2724.5999999999776 0.0
2724.6999999999775 0.0
2724.7999999999774 0.0
2724.8999999999774 0.0
2724.9999999999773 0.0
2725.099999999977 0.0
2725.199999999977 0.0
2725.299999999977 0.0
2725.399999999977 0.0
2725.499999999977 0.0
2725.5999999999767 0.0
2725.6999999999766 0.0
2725.7999999999765 0.0
2725.8999999999764 0.0
2725.9999999999764 0.0
2726.0999999999763 0.0
2726.199999999976 0.0
2726.299999999976 0.0
2726.399999999976 0.0
2726.499999999976 0.0
2726.599999999976 0.0
2726.6999999999757 0.0
2726.7999999999756 0.0
2726.8999999999755 0.0
2726.9999999999754 0.0
2727.0999999999754 0.0
2727.1999999999753 0.0
2727.299999999975 0.0
2727.399999999975 0.0
2727.499999999975 0.0
2727.599999999975 0.0
2727.699999999975 0.0
2727.7999999999747 0.0
2727.8999999999746 0.0
2727.9999999999745 0.0
2728.0999999999744 0.0
2728.1999999999744 0.0
2728.2999999999743 0.0
2728.399999999974 0.0
2728.499999999974 0.0
2728.599999999974 0.0
2728.699999999974 0.0
2728.799999999974 0.0
2728.8999999999737 0.0
2728.9999999999736 0.0
2729.0999999999735 0.0
2729.1999999999734 0.0
2729.2999999999734 0.0
2729.3999999999733 0.0
2729.499999999973 0.0
2729.599999999973 0.0
2729.699999999973 0.0
2729.799999999973 0.0
2729.899999999973 0.0
2729.9999999999727 0.0
2730.0999999999726 0.0
2730.1999999999725 0.0
2730.2999999999724 0.0
2730.3999999999724 0.0
2730.4999999999723 0.0
2730.599999999972 0.0
2730.699999999972 0.0
2730.799999999972 0.0
2730.899999999972 0.0
2730.999999999972 0.0
2731.0999999999717 0.0
2731.1999999999716 0.0
2731.2999999999715 0.0
2731.3999999999714 0.0
2731.4999999999714 0.0
2731.5999999999713 0.0
2731.699999999971 0.0
2731.799999999971 0.0
2731.899999999971 0.0
2731.999999999971 0.0
2732.099999999971 0.0
2732.1999999999707 0.0
2732.2999999999706 0.0
2732.3999999999705 0.0
2732.4999999999704 0.0
2732.5999999999704 0.0
2732.6999999999703 0.0
2732.79999999997 0.0
2732.89999999997 0.0
2732.99999999997 0.0
2733.09999999997 0.0
2733.19999999997 0.0
2733.2999999999697 0.0
2733.3999999999696 0.0
2733.4999999999695 0.0
2733.5999999999694 0.0
2733.6999999999694 0.0
2733.7999999999693 0.0
2733.899999999969 0.0
2733.999999999969 0.0
2734.099999999969 0.0
2734.199999999969 0.0
2734.299999999969 0.0
2734.3999999999687 0.0
2734.4999999999686 0.0
2734.5999999999685 0.0
2734.6999999999684 0.0
2734.7999999999683 0.0
2734.8999999999683 0.0
2734.999999999968 0.0
2735.099999999968 0.0
2735.199999999968 0.0
2735.299999999968 0.0
2735.399999999968 0.0
2735.4999999999677 0.0
2735.5999999999676 0.0
2735.6999999999675 0.0
2735.7999999999674 0.0
2735.8999999999673 0.0
2735.9999999999673 0.0
2736.099999999967 0.0
2736.199999999967 0.0
2736.299999999967 0.0
2736.399999999967 0.0
2736.499999999967 0.0
2736.5999999999667 0.0
2736.6999999999666 0.0
2736.7999999999665 0.0
2736.8999999999664 0.0
2736.9999999999663 0.0
2737.0999999999663 0.0
2737.199999999966 0.0
2737.299999999966 0.0
2737.399999999966 0.0
2737.499999999966 0.0
2737.599999999966 0.0
2737.6999999999657 0.0
2737.7999999999656 0.0
2737.8999999999655 0.0
2737.9999999999654 0.0
2738.0999999999653 0.0
2738.1999999999653 0.0
2738.299999999965 0.0
2738.399999999965 0.0
2738.499999999965 0.0
2738.599999999965 0.0
2738.699999999965 0.0
2738.7999999999647 0.0
2738.8999999999646 0.0
2738.9999999999645 0.0
2739.0999999999644 0.0
2739.1999999999643 0.0
2739.2999999999643 0.0
2739.399999999964 0.0
2739.499999999964 0.0
2739.599999999964 0.0
2739.699999999964 0.0
2739.799999999964 0.0
2739.8999999999637 0.0
2739.9999999999636 0.0
2740.0999999999635 0.0
2740.1999999999634 0.0
2740.2999999999633 0.0
2740.3999999999633 0.0
2740.499999999963 0.0
2740.599999999963 0.0
2740.699999999963 0.0
2740.799999999963 0.0
2740.899999999963 0.0
2740.9999999999627 0.0
2741.0999999999626 0.0
2741.1999999999625 0.0
2741.2999999999624 0.0
2741.3999999999623 0.0
2741.4999999999623 0.0
2741.599999999962 0.0
2741.699999999962 0.0
2741.799999999962 0.0
2741.899999999962 0.0
2741.999999999962 0.0
2742.0999999999617 0.0
2742.1999999999616 0.0
2742.2999999999615 0.0
2742.3999999999614 0.0
2742.4999999999613 0.0
2742.5999999999613 0.0
2742.699999999961 0.0
2742.799999999961 0.0
2742.899999999961 0.0
2742.999999999961 0.0
2743.099999999961 0.0
2743.1999999999607 0.0
2743.2999999999606 0.0
2743.3999999999605 0.0
2743.4999999999604 0.0
2743.5999999999603 0.0
2743.6999999999603 0.0
2743.79999999996 0.0
2743.89999999996 0.0
2743.99999999996 0.0
2744.09999999996 0.0
2744.19999999996 0.0
2744.2999999999597 0.0
2744.3999999999596 0.0
2744.4999999999595 0.0
2744.5999999999594 0.0
2744.6999999999593 0.0
2744.7999999999593 0.0
2744.899999999959 0.0
2744.999999999959 0.0
2745.099999999959 0.0
2745.199999999959 0.0
2745.299999999959 0.0
2745.3999999999587 0.0
2745.4999999999586 0.0
2745.5999999999585 0.0
2745.6999999999584 0.0
2745.7999999999583 0.0
2745.8999999999583 0.0
2745.999999999958 0.0
2746.099999999958 0.0
2746.199999999958 0.0
2746.299999999958 0.0
2746.399999999958 0.0
2746.4999999999577 0.0
2746.5999999999576 0.0
2746.6999999999575 0.0
2746.7999999999574 0.0
2746.8999999999573 0.0
2746.9999999999573 0.0
2747.099999999957 0.0
2747.199999999957 0.0
2747.299999999957 0.0
2747.399999999957 0.0
2747.499999999957 0.0
2747.5999999999567 0.0
2747.6999999999566 0.0
2747.7999999999565 0.0
2747.8999999999564 0.0
2747.9999999999563 0.0
2748.0999999999563 0.0
2748.199999999956 0.0
2748.299999999956 0.0
2748.399999999956 0.0
2748.499999999956 0.0
2748.599999999956 0.0
2748.6999999999557 0.0
2748.7999999999556 0.0
2748.8999999999555 0.0
2748.9999999999554 0.0
2749.0999999999553 0.0
2749.1999999999553 0.0
2749.299999999955 0.0
2749.399999999955 0.0
2749.499999999955 0.0
2749.599999999955 0.0
2749.699999999955 0.0
2749.7999999999547 0.0
2749.8999999999546 0.0
2749.9999999999545 0.0
2750.0999999999544 0.0
2750.1999999999543 0.0
2750.2999999999543 0.0
2750.399999999954 0.0
2750.499999999954 0.0
2750.599999999954 0.0
2750.699999999954 0.0
2750.799999999954 0.0
2750.8999999999537 0.0
2750.9999999999536 0.0
2751.0999999999535 0.0
2751.1999999999534 0.0
2751.2999999999533 0.0
2751.3999999999533 0.0
2751.499999999953 0.0
2751.599999999953 0.0
2751.699999999953 0.0
2751.799999999953 0.0
2751.899999999953 0.0
2751.9999999999527 0.0
2752.0999999999526 0.0
2752.1999999999525 0.0
2752.2999999999524 0.0
2752.3999999999523 0.0
2752.4999999999523 0.0
2752.599999999952 0.0
2752.699999999952 0.0
2752.799999999952 0.0
2752.899999999952 0.0
2752.999999999952 0.0
2753.0999999999517 0.0
2753.1999999999516 0.0
2753.2999999999515 0.0
2753.3999999999514 0.0
2753.4999999999513 0.0
2753.5999999999513 0.0
2753.699999999951 0.0
2753.799999999951 0.0
2753.899999999951 0.0
2753.999999999951 0.0
2754.099999999951 0.0
2754.1999999999507 0.0
2754.2999999999506 0.0
2754.3999999999505 0.0
2754.4999999999504 0.0
2754.5999999999503 0.0
2754.6999999999503 0.0
2754.79999999995 0.0
2754.89999999995 0.0
2754.99999999995 0.0
2755.09999999995 0.0
2755.19999999995 0.0
2755.2999999999497 0.0
2755.3999999999496 0.0
2755.4999999999495 0.0
2755.5999999999494 0.0
2755.6999999999493 0.0
2755.7999999999493 0.0
2755.899999999949 0.0
2755.999999999949 0.0
2756.099999999949 0.0
2756.199999999949 0.0
2756.299999999949 0.0
2756.3999999999487 0.0
2756.4999999999486 0.0
2756.5999999999485 0.0
2756.6999999999484 0.0
2756.7999999999483 0.0
2756.8999999999482 0.0
2756.999999999948 0.0
2757.099999999948 0.0
2757.199999999948 0.0
2757.299999999948 0.0
2757.399999999948 0.0
2757.4999999999477 0.0
2757.5999999999476 0.0
2757.6999999999475 0.0
2757.7999999999474 0.0
2757.8999999999473 0.0
2757.9999999999472 0.0
2758.099999999947 0.0
2758.199999999947 0.0
2758.299999999947 0.0
2758.399999999947 0.0
2758.499999999947 0.0
2758.5999999999467 0.0
2758.6999999999466 0.0
2758.7999999999465 0.0
2758.8999999999464 0.0
2758.9999999999463 0.0
2759.0999999999462 0.0
2759.199999999946 0.0
2759.299999999946 0.0
2759.399999999946 0.0
2759.499999999946 0.0
2759.599999999946 0.0
2759.6999999999457 0.0
2759.7999999999456 0.0
2759.8999999999455 0.0
2759.9999999999454 0.0
2760.0999999999453 0.0
2760.1999999999452 0.0
2760.299999999945 0.0
2760.399999999945 0.0
2760.499999999945 0.0
2760.599999999945 0.0
2760.699999999945 0.0
2760.7999999999447 0.0
2760.8999999999446 0.0
2760.9999999999445 0.0
2761.0999999999444 0.0
2761.1999999999443 0.0
2761.2999999999442 0.0
2761.399999999944 0.0
2761.499999999944 0.0
2761.599999999944 0.0
2761.699999999944 0.0
2761.799999999944 0.0
2761.8999999999437 0.0
2761.9999999999436 0.0
2762.0999999999435 0.0
2762.1999999999434 0.0
2762.2999999999433 0.0
2762.3999999999432 0.0
2762.499999999943 0.0
2762.599999999943 0.0
2762.699999999943 0.0
2762.799999999943 0.0
2762.899999999943 0.0
2762.9999999999427 0.0
2763.0999999999426 0.0
2763.1999999999425 0.0
2763.2999999999424 0.0
2763.3999999999423 0.0
2763.4999999999422 0.0
2763.599999999942 0.0
2763.699999999942 0.0
2763.799999999942 0.0
2763.899999999942 0.0
2763.999999999942 0.0
2764.0999999999417 0.0
2764.1999999999416 0.0
2764.2999999999415 0.0
2764.3999999999414 0.0
2764.4999999999413 0.0
2764.5999999999412 0.0
2764.699999999941 0.0
2764.799999999941 0.0
2764.899999999941 0.0
2764.999999999941 0.0
2765.099999999941 0.0
2765.1999999999407 0.0
2765.2999999999406 0.0
2765.3999999999405 0.0
2765.4999999999404 0.0
2765.5999999999403 0.0
2765.6999999999402 0.0
2765.79999999994 0.0
2765.89999999994 0.0
2765.99999999994 0.0
2766.09999999994 0.0
2766.19999999994 0.0
2766.2999999999397 0.0
2766.3999999999396 0.0
2766.4999999999395 0.0
2766.5999999999394 0.0
2766.6999999999393 0.0
2766.7999999999392 0.0
2766.899999999939 0.0
2766.999999999939 0.0
2767.099999999939 0.0
2767.199999999939 0.0
2767.299999999939 0.0
2767.3999999999387 0.0
2767.4999999999386 0.0
2767.5999999999385 0.0
2767.6999999999384 0.0
2767.7999999999383 0.0
2767.8999999999382 0.0
2767.999999999938 0.0
2768.099999999938 0.0
2768.199999999938 0.0
2768.299999999938 0.0
2768.399999999938 0.0
2768.4999999999377 0.0
2768.5999999999376 0.0
2768.6999999999375 0.0
2768.7999999999374 0.0
2768.8999999999373 0.0
2768.9999999999372 0.0
2769.099999999937 0.0
2769.199999999937 0.0
2769.299999999937 0.0
2769.399999999937 0.0
2769.499999999937 0.0
2769.5999999999367 0.0
2769.6999999999366 0.0
2769.7999999999365 0.0
2769.8999999999364 0.0
2769.9999999999363 0.0
2770.0999999999362 0.0
2770.199999999936 0.0
2770.299999999936 0.0
2770.399999999936 0.0
2770.499999999936 0.0
2770.599999999936 0.0
2770.6999999999357 0.0
2770.7999999999356 0.0
2770.8999999999355 0.0
2770.9999999999354 0.0
2771.0999999999353 0.0
2771.1999999999352 0.0
2771.299999999935 0.0
2771.399999999935 0.0
2771.499999999935 0.0
2771.599999999935 0.0
2771.699999999935 0.0
2771.7999999999347 0.0
2771.8999999999346 0.0
2771.9999999999345 0.0
2772.0999999999344 0.0
2772.1999999999343 0.0
2772.2999999999342 0.0
2772.399999999934 0.0
2772.499999999934 0.0
2772.599999999934 0.0
2772.699999999934 0.0
2772.799999999934 0.0
2772.8999999999337 0.0
2772.9999999999336 0.0
2773.0999999999335 0.0
2773.1999999999334 0.0
2773.2999999999333 0.0
2773.3999999999332 0.0
2773.499999999933 0.0
2773.599999999933 0.0
2773.699999999933 0.0
2773.799999999933 0.0
2773.899999999933 0.0
2773.9999999999327 0.0
2774.0999999999326 0.0
2774.1999999999325 0.0
2774.2999999999324 0.0
2774.3999999999323 0.0
2774.4999999999322 0.0
2774.599999999932 0.0
2774.699999999932 0.0
2774.799999999932 0.0
2774.899999999932 0.0
2774.999999999932 0.0
2775.0999999999317 0.0
2775.1999999999316 0.0
2775.2999999999315 0.0
2775.3999999999314 0.0
2775.4999999999313 0.0
2775.5999999999312 0.0
2775.699999999931 0.0
2775.799999999931 0.0
2775.899999999931 0.0
2775.999999999931 0.0
2776.099999999931 0.0
2776.1999999999307 0.0
2776.2999999999306 0.0
2776.3999999999305 0.0
2776.4999999999304 0.0
2776.5999999999303 0.0
2776.6999999999302 1e-323
2776.79999999993 1.621e-320
2776.89999999993 2.842298e-317
2776.99999999993 4.787735991e-314
2777.09999999993 7.7485239524088e-311
2777.19999999993 1.2048583347607562e-307
2777.2999999999297 1.8000360933403914e-304
2777.3999999999296 2.5837748185428116e-301
2777.4999999999295 3.563332343677807e-298
2777.5999999999294 4.721567678250503e-295
2777.6999999999293 6.0109667992826365e-292
2777.7999999999292 7.352425962967888e-289
2777.899999999929 8.640626076897865e-286
2777.999999999929 9.75636374441934e-283
2778.099999999929 1.0584222880871815e-279
2778.199999999929 1.103210001020439e-276
2778.299999999929 1.1048049835955673e-273
2778.3999999999287 1.063019618527291e-270
2778.4999999999286 9.827095024156363e-268
2778.5999999999285 8.728452484729489e-265
2778.6999999999284 7.448650023821176e-262
2778.7999999999283 6.107255753783095e-259
2778.8999999999282 4.8110831852154476e-256
2778.999999999928 3.6413954524387656e-253
2779.099999999928 2.648018687540074e-250
2779.199999999928 1.8501309425065564e-247
2779.299999999928 1.241972867375893e-244
2779.399999999928 8.010321930886367e-242
2779.4999999999277 4.963820331733892e-239
2779.5999999999276 2.955359771336833e-236
2779.6999999999275 1.6905689253754246e-233
2779.7999999999274 9.291452844096771e-231
2779.8999999999273 4.906395948613143e-228
2779.9999999999272 2.4892572445978783e-225
2780.099999999927 1.2134033431046558e-222
2780.199999999927 5.682884314605134e-220
2780.299999999927 2.5571762612224935e-217
2780.399999999927 1.1055559689906728e-214
2780.499999999927 4.592287021892039e-212
2780.5999999999267 1.8327597351385479e-209
2780.6999999999266 7.027652309434513e-207
2780.7999999999265 2.589066582639192e-204
2780.8999999999264 9.164407508274982e-202
2780.9999999999263 3.116691283433298e-199
2781.0999999999262 1.0183836098089596e-196
2781.199999999926 3.1971074786478134e-194
2781.299999999926 9.643424673720637e-192
2781.399999999926 2.7946895390823788e-189
2781.499999999926 7.781513349639301e-187
2781.599999999926 2.0817222548942738e-184
2781.6999999999257 5.350689185343446e-182
2781.7999999999256 1.3213713427531691e-179
2781.8999999999255 3.135221756726503e-177
2781.9999999999254 7.147264681039522e-175
2782.0999999999253 1.5654517530926325e-172
2782.1999999999252 3.2943347689116155e-170
2782.299999999925 6.660763186368696e-168
2782.399999999925 1.2939231328592094e-165
2782.499999999925 2.415022504308053e-163
2782.599999999925 4.330739963392633e-161
2782.699999999925 7.461587802229001e-159
2782.7999999999247 1.2351753634959698e-156
2782.8999999999246 1.9645098397224623e-154
2782.9999999999245 3.001981536547005e-152
2783.0999999999244 4.4074769116186936e-150
2783.1999999999243 6.2172781274238664e-148
2783.2999999999242 8.426335878551907e-146
2783.399999999924 1.0972496668518895e-143
2783.499999999924 1.372778186726681e-141
2783.599999999924 1.650150298957245e-139
2783.699999999924 1.9057891753674198e-137
2783.799999999924 2.1147275835898227e-135
2783.8999999999237 2.2545622189185477e-133
2783.9999999999236 2.309395103287972e-131
2784.0999999999235 2.2728065744799724e-129
2784.1999999999234 2.149091636625339e-127
2784.2999999999233 1.9524306280824639e-125
2784.3999999999232 1.7042154979563243e-123
2784.499999999923 1.429228374502737e-121
2784.599999999923 1.1516140895313527e-119
2784.699999999923 8.915393785520799e-118
2784.799999999923 6.631355518063684e-116
2784.899999999923 4.739061164537064e-114
2784.9999999999227 3.2539474638717867e-112
2785.0999999999226 2.146628941834119e-110
2785.1999999999225 1.3606036909377223e-108
2785.2999999999224 8.285801594364115e-107
2785.3999999999223 4.8480337613894306e-105
2785.4999999999222 2.7253668060062783e-103
2785.599999999922 1.472015927859089e-101
2785.699999999922 7.638855190980356e-100
2785.799999999922 3.808660535646123e-98
2785.899999999922 1.8245025525193716e-96
2785.999999999922 8.397401249733602e-95
2786.0999999999217 3.7134155888853024e-93
2786.1999999999216 1.5777218051474412e-91
2786.2999999999215 6.440439725001209e-90
2786.3999999999214 2.5259737503907276e-88
2786.4999999999213 9.518540603870362e-87
2786.5999999999212 3.4461971687841765e-85
2786.699999999921 1.198776157015301e-83
2786.799999999921 4.0064921152878883e-82
2786.899999999921 1.2865264192624469e-80
2786.999999999921 3.9691850451580545e-79
2787.099999999921 1.1765549205185519e-77
2787.1999999999207 3.350821422090137e-76
2787.2999999999206 9.168928430468148e-75
2787.3999999999205 2.4105386710363377e-73
2787.4999999999204 6.088886014305542e-72
2787.5999999999203 1.4777120191109692e-70
2787.6999999999202 3.4456406956455463e-69
2787.79999999992 7.719308385288153e-68
2787.89999999992 1.6615561228526193e-66
2787.99999999992 3.4362112846925757e-65
2788.09999999992 6.827676331828888e-64
2788.19999999992 1.303449503892844e-62
2788.2999999999197 2.390802591260764e-61
2788.3999999999196 4.213290900220347e-60
2788.4999999999195 7.13390618101598e-59
2788.5999999999194 1.1605438714365182e-57
2788.6999999999193 1.8139443206138137e-56
2788.7999999999192 2.72404678703921e-55
2788.899999999919 3.930369614832177e-54
2788.999999999919 5.448543787784904e-53
2789.099999999919 7.256976522267347e-52
2789.199999999919 9.286652852379649e-51
2789.299999999919 1.1418023311431457e-49
2789.3999999999187 1.348810257603008e-48
2789.4999999999186 1.5308724784948086e-47
2789.5999999999185 1.6693807132982096e-46
2789.6999999999184 1.749040994056189e-45
2789.7999999999183 1.7606490885400454e-44
2789.8999999999182 1.7028400050851756e-43
2789.999999999918 1.5823520121592002e-42
2790.099999999918 1.4127346052752024e-41
2790.199999999918 1.2118427918189517e-40
2790.299999999918 9.987578486600998e-40
2790.399999999918 7.908649837128249e-39
2790.4999999999177 6.01689883931932e-38
2790.5999999999176 4.39816272251596e-37
2790.6999999999175 3.0888590946382554e-36
2790.7999999999174 2.0842658954303448e-35
2790.8999999999173 1.3512520563290991e-34
2790.9999999999172 8.416816019604083e-34
2791.099999999917 5.037180590130284e-33
2791.199999999917 2.8963792599439403e-32
2791.299999999917 1.600116330094798e-31
2791.399999999917 8.49328909089323e-31
2791.499999999917 4.3314018390718785e-30
2791.5999999999167 2.1223121836498995e-29
2791.6999999999166 9.991214402172296e-29
2791.7999999999165 4.519137034698617e-28
2791.8999999999164 1.9639072055397324e-27
2791.9999999999163 8.200014816507608e-27
2792.0999999999162 3.289550298991095e-26
2792.199999999916 1.2679048011463925e-25
2792.299999999916 4.69531768669447e-25
2792.399999999916 1.6705963897829972e-24
2792.499999999916 5.7109231456313e-24
2792.599999999916 1.8757256340431376e-23
2792.6999999999157 5.919166170577356e-23
2792.7999999999156 1.7946508607039869e-22
2792.8999999999155 5.227904332243024e-22
2792.9999999999154 1.463199393396942e-21
2793.0999999999153 3.934663657206401e-21
2793.1999999999152 1.0165761961453502e-20
2793.299999999915 2.5234835564949287e-20
2793.399999999915 6.018513552607813e-20
2793.499999999915 1.3791332438834507e-19
2793.599999999915 3.0363472113456215e-19
2793.699999999915 6.422806795792505e-19
2793.7999999999147 1.3053485912097466e-18
2793.8999999999146 2.5489209808104043e-18
2793.9999999999145 4.782053825713618e-18
2794.0999999999144 8.619871047754735e-18
2794.1999999999143 1.4928469953306603e-17
2794.2999999999142 2.4840369321602377e-17
2794.399999999914 3.971266383078137e-17
2794.499999999914 6.099977191342546e-17
2794.599999999914 9.002344398005373e-17
2794.699999999914 1.276471893595796e-16
2794.799999999914 1.738982094973291e-16
2794.8999999999137 2.2761830499420093e-16
2794.9999999999136 2.8625130826422244e-16
2795.0999999999135 3.4587247067405175e-16
2795.1999999999134 4.015251314325665e-16
2795.2999999999133 4.47855271402768e-16
2795.3999999999132 4.799443335239849e-16
2795.499999999913 4.941653241079095e-16
2795.599999999913 4.888570548747965e-16
2795.699999999913 4.646433515811002e-16
2795.799999999913 4.243124632669446e-16
2795.899999999913 3.7228888501817687e-16
2795.9999999999127 3.1383586476468767e-16
2796.0999999999126 2.5418697686461864e-16
2796.1999999999125 1.9780271115302618e-16
2796.2999999999124 1.478902028295547e-16
2796.3999999999123 1.0623675335248253e-16
2796.4999999999122 7.332269109622014e-17
2796.599999999912 4.86217093578215e-17
2796.699999999912 3.097777852926681e-17
2796.799999999912 1.8962628588375317e-17
2796.899999999912 1.1152571798468209e-17
2796.999999999912 6.302019426457631e-18
2797.0999999999117 3.421469461681527e-18
2797.1999999999116 1.78473532332562e-18
2797.2999999999115 8.944646697884152e-19
2797.3999999999114 4.307058631515193e-19
2797.4999999999113 1.9926296908821388e-19
2797.5999999999112 8.857285246879303e-20
2797.699999999911 3.7827085935185823e-20
2797.799999999911 1.5521488290873538e-20
2797.899999999911 6.119163506417313e-21
2797.999999999911 2.317816097971621e-21
2798.099999999911 8.435175300470802e-22
2798.1999999999107 2.949425773433387e-22
2798.2999999999106 9.908525928381089e-23
2798.3999999999105 3.1982237967127626e-23
2798.4999999999104 9.918291693338975e-24
