,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,wave_lya,flux_lya,error_lya
68,2.2278764235069465e-13,2.319632922895116e-13,2.4191999364622023e-13,2.5185087567449837e-13,2.6183511568573465e-13,1.0736707314900658e-12,1.1179533036711901e-12,1.1668290903208766e-12,1.2180212227665095e-12,1.2717156616734574e-12,0.17971998717975407,0.19289527690962713,0.20770600925584384,0.22343229977401086,0.2392442684283661,0.800347842032801,0.8082693061216756,0.815661459226201,0.8228296050952926,0.8296930432156133,,,,,,,,,,,,,,,,,1215.3786525341357,2.2505729105424394e-13,2.2979931014175704e-14
69,2.8190998806100824e-13,2.932473309185235e-13,3.0500297354330214e-13,3.173153703028034e-13,3.3113474161132744e-13,1.1713841616779474e-12,1.2213171968396806e-12,1.2761253793637815e-12,1.3334250052408401e-12,1.3934310442605591e-12,0.20447476727280886,0.21797102849278943,0.23320866125663448,0.24912387499755803,0.2655515944725071,0.7795291194246602,0.7880277029940813,0.7957961755795188,0.8032929451287714,0.810490524872414,,,,,,,,,,,,,,,,,1215.3915150308649,2.585225328081975e-13,2.3972640075830588e-14
70,3.918229137849518e-13,4.0408582371062774e-13,4.1728600605605825e-13,4.306974960951025e-13,4.4600960583689796e-13,1.2714905359372036e-12,1.3268749069352234e-12,1.388085145552247e-12,1.452604518523402e-12,1.5167672085337554e-12,0.26167958514331063,0.27594752051418364,0.2920245413223099,0.3085666086306354,0.32548662427036607,0.7574395414989235,0.7666279297703796,0.7747031579603161,0.7824910043969229,0.7898980972859546,,,,,,,,,,,,,,,,,1215.4043772796851,3.539391002504999e-13,2.787202062301975e-14
71,5.281924338642041e-13,5.386938013603938e-13,5.502104056622801e-13,5.618683585493494e-13,5.732903166416171e-13,1.3739089653511465e-12,1.4338639770775737e-12,1.501875926795245e-12,1.5734695749310947e-12,1.6446867883270472e-12,0.32873163609623324,0.3427328334809039,0.3584820114065621,0.374783315525871,0.39091193461025076,0.7343613935136964,0.7441482080138955,0.7525119502523377,0.7605395452764568,0.7681282178491742,,,,,,,,,,,,,,,,,1215.41723928061,4.73258964569373e-13,3.131608877380773e-14
72,6.386651807057362e-13,6.484867114124983e-13,6.585256471347182e-13,6.684552919055747e-13,6.786399556559612e-13,1.4746429812748637e-12,1.5403875995459066e-12,1.6160105882819866e-12,1.6951244411739494e-12,1.774619051406573e-12,0.372575426813956,0.3872577149114397,0.4034032433384385,0.4196421781151832,0.43556536128498685,0.7102376594413788,0.7206793082126993,0.7293000177423287,0.7375238554647539,0.7452277924616104,,,,,,,,,,,,,,,,,1215.4301010336542,6.096490499929441e-13,3.521465955749932e-14
73,6.929302885344804e-13,7.046058711640274e-13,7.162666293886002e-13,7.278791400283629e-13,7.393519839090471e-13,1.5728535941455343e-12,1.6462030662322643e-12,1.728296435291092e-12,1.8155884821735232e-12,1.9030218801493843e-12,0.3806201830908808,0.3973748073169896,0.41436661812163744,0.43167489281991656,0.44825293778817776,0.6852232925723145,0.6963502028386077,0.7053686759810913,0.713675339351511,0.7214159881801404,,,,,,,,,,,,,,,,,1215.4429625388318,6.483544170293731e-13,3.6253945266857823e-14
74,6.951852651379551e-13,7.095575106234197e-13,7.229000418353262e-13,7.365206913788119e-13,7.493236312684053e-13,1.6686322250891527e-12,1.7484715193899585e-12,1.8376252141731987e-12,1.9331179105562865e-12,2.0283890451177864e-12,0.3611597002662023,0.37893996210245107,0.3967341593585031,0.41473866612983595,0.432462718855075,0.6596134490458898,0.6715365507863336,0.6807705743704808,0.6890944535542209,0.6969010842713799,,,,,,,,,,,,,,,,,1215.4558237961578,7.101925384583874e-13,3.768008447575452e-14
75,6.545477263477428e-13,6.701024271992456e-13,6.847168141299725e-13,6.994910501086892e-13,7.131349174104621e-13,1.7593698491159626e-12,1.8460893002911004e-12,1.9426282723026973e-12,2.0457758776224774e-12,2.1473709524899317e-12,0.3226913254475048,0.3403502847423143,0.35800006819119345,0.3764504825168048,0.3939608985892347,0.6334563949906247,0.6463181427005141,0.6557635726196729,0.6641061995259199,0.671835988977668,,,,,,,,,,,,,,,,,1215.4686848056456,7.000979115011352e-13,3.761318581358038e-14
76,5.698367120509512e-13,5.879029573613124e-13,6.048530246939207e-13,6.207587424391529e-13,6.349472754340245e-13,1.8455948934576444e-12,1.9384612450694826e-12,2.0410233608882544e-12,2.1521238384539203e-12,2.2609498267708053e-12,0.2695168305867705,0.2859680975262151,0.30280728543509794,0.32047808040596665,0.33736701333612246,0.6070037546405415,0.6208846378696292,0.6306733940455342,0.6389252305305784,0.6464484258184633,,,,,,,,,,,,,,,,,1215.4815455673101,6.068084945111407e-13,3.509197191728722e-14
77,4.468906063244088e-13,4.653819280998515e-13,4.842589735677083e-13,5.017942665683904e-13,5.162401515835709e-13,1.9238453003882917e-12,2.0235236954184493e-12,2.132902691533665e-12,2.251358889144106e-12,2.3662149587332076e-12,0.2048361021591643,0.21888154213994637,0.23377299223573011,0.24942894571729987,0.2645476657444558,0.5808542200232475,0.5956970067019671,0.6055744714284433,0.6137581039083633,0.6210486648400853,,,,,,,,,,,,,,,,,1215.4944060811656,4.835708114318826e-13,3.1483628502642844e-14
