,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,wave_lya,flux_lya,error_lya
10,2.2801728382689714e-15,2.440541460929885e-15,2.6143769175941654e-15,2.7938028936661333e-15,2.9673970694338927e-15,3.1403443500616787e-15,3.5230306767494977e-15,3.9676087959954636e-15,4.43952272475937e-15,4.930221156466783e-15,0.6451451703210556,0.672973768246236,0.704926333531851,0.74306549858407,0.7852747201467596,0.9887513509603593,0.9897200124943526,0.990725479722812,0.9916960237628235,0.9924644961808107,,,,,,,,,,,,,,,,,1215.073803024723,2.4535044706761024e-15,1.0463394873415794e-15
11,2.4848376657824277e-15,2.6574538829946267e-15,2.8458204013205603e-15,3.0424806120994464e-15,3.2366097628417696e-15,3.688974983778861e-15,4.209356910599898e-15,4.8454162133150425e-15,5.547512703262103e-15,6.304826848659839e-15,0.588136098080122,0.6189768625375477,0.6546917082312236,0.6979350763716251,0.7468379951049443,0.9858993512248222,0.987323356215019,0.9886570893088608,0.9898562788852445,0.9908018224891084,,,,,,,,,,,,,,,,,1215.1271521222623,1.623072594787905e-15,1.8019416643399746e-15
12,2.6894063491699703e-15,2.874506212992033e-15,3.0812990163007894e-15,3.3064345561822433e-15,3.5431774840871524e-15,4.420168177526953e-15,5.1678786801372674e-15,6.135610732977126e-15,7.263274859108664e-15,8.519052393147115e-15,0.5194478589799011,0.5533538580831381,0.5928686888750503,0.641698749099332,0.6980489122268301,0.9811627415715619,0.9835494339407841,0.9855902494697968,0.9872714784428923,0.9885579321158587,,,,,,,,,,,,,,,,,1215.1805008730994,2.794228682598324e-15,3.96169370593353e-16
13,2.847023917962511e-15,3.0422894830335083e-15,3.264366905512614e-15,3.526860672835416e-15,3.826698249701881e-15,5.425298825636511e-15,6.562310060603018e-15,8.116908126768631e-15,1.0012816427363948e-14,1.2185039124446615e-14,0.4325312919818479,0.47009533451777635,0.5135345239756715,0.5690467228197791,0.6352430458983429,0.9730763480005853,0.9772937649098296,0.9807764402804044,0.9835272263590028,0.9854676619859487,,,,,,,,,,,,,,,,,1215.2338492772408,8.52238658165893e-16,1.8914362535953816e-15
14,2.61171845036605e-15,2.7951774796572615e-15,2.9997777937412703e-15,3.226699017610398e-15,3.4797373129588146e-15,6.878441015370942e-15,8.678111486256506e-15,1.1275984236053415e-14,1.4512444504226238e-14,1.8228391420617834e-14,0.30143283338737104,0.3388404995579363,0.38408718043166235,0.4506179625310308,0.5394924580016311,0.9593051393668852,0.9667691407672825,0.9729393205462153,0.9778199503512726,0.9810850839948141,,,,,,,,,,,,,,,,,1215.287197334694,2.8979192616673448e-15,1.1578326644477852e-15
15,1.4434964320428468e-15,1.5823426302045506e-15,1.7605313770444371e-15,2.075619032587277e-15,2.5732207023743016e-15,9.04929632182404e-15,1.200940062940778e-14,1.6405231756721724e-14,2.186638460134826e-14,2.8013118284126855e-14,0.13276211590404288,0.1526478571832925,0.18682450788998128,0.2595254142619137,0.3734861130576805,0.9362736790082477,0.949096998950761,0.9599110902168515,0.9686544314361144,0.9745086195781744,,,,,,,,,,,,,,,,,1215.3405450454648,9.67731922032623e-16,1.3586981910785282e-15
16,1.1961513250873702e-15,1.328887307489565e-15,1.4767996641179284e-15,1.6456590652238178e-15,1.8536738249839436e-15,1.2415052429227194e-14,1.7367528341989336e-14,2.471043585987371e-14,3.3566441380861016e-14,4.315837593205314e-14,0.06980011964786857,0.08029789478551555,0.09813115436797129,0.13619446784610184,0.19655646065802945,0.8991990070219775,0.9200139645976185,0.9382947594434917,0.9536052108150243,0.9641883188553986,,,,,,,,,,,,,,,,,1215.393892409561,2.751943886440294e-16,2.252700209871554e-15
17,1.6861892412830182e-15,1.908748006062731e-15,2.1356217220263074e-15,2.3660839611729944e-15,2.5875597217639484e-15,1.7760979764868482e-14,2.5995703491399236e-14,3.770415252903836e-14,5.1036946665321826e-14,6.475498094069687e-14,0.05506778831250742,0.06861803350740202,0.09012421470907814,0.12575458312065252,0.17253953294522034,0.8427801247789458,0.8744456527916596,0.9032762717394618,0.928800992462065,0.9474566234081921,,,,,,,,,,,,,,,,,1215.4472394269887,2.3254326168598302e-15,2.424397358710022e-16
18,1.0061902824747687e-15,1.2504997404461945e-15,1.5131886945579376e-15,1.8030155415380463e-15,2.1599713896264704e-15,2.632257859414199e-14,3.939560587967491e-14,5.660273042376475e-14,7.469877571128349e-14,9.236441230570906e-14,0.027679903738166527,0.03709095944256608,0.05264219335326676,0.08058453851174743,0.12621480225514248,0.7635231051405329,0.8077344459483449,0.8496120615019634,0.8888171577336115,0.9199413447030498,,,,,,,,,,,,,,,,,1215.5005860977549,6.98014100736942e-16,8.863090745469692e-16
19,3.862817828416454e-16,4.805873919754331e-16,5.909997202489961e-16,7.369777401050771e-16,1.086237510137243e-15,3.961688434979862e-14,5.855173324333249e-14,8.095855997842044e-14,1.0252814429333718e-13,1.2252818819248012e-13,0.010844839375975503,0.014265705785999217,0.020214955594839407,0.031839258586870665,0.05716902966803106,0.6630890726211612,0.7186459972311166,0.7739869511233513,0.8282674452949075,0.8754014897411126,,,,,,,,,,,,,,,,,1215.5539324218662,1.8733571780434935e-15,3.470156757655732e-15
20,2.5053794595553494e-16,2.769415835331101e-16,3.078484690490591e-16,3.5056766699835494e-16,4.815106144695951e-16,5.851278885806446e-14,8.236524001701532e-14,1.073543131420153e-13,1.2977105036129104e-13,1.5005056968383617e-13,0.0051462141106398285,0.0064347772545464135,0.008648002579528313,0.012915854661411975,0.02237922895897029,0.550272743403987,0.6125891324912424,0.6785334993125827,0.7449890897792353,0.8080047074411687,,,,,,,,,,,,,,,,,1215.6072783993295,2.0969518511714174e-15,3.095535452134837e-15
21,3.533440739559639e-16,3.676836353331632e-16,3.835624671642608e-16,4.021448162718529e-16,4.338537558397979e-16,8.142990440415094e-14,1.0629923357234954e-13,1.2982971338469612e-13,1.509379680490381e-13,1.7135707236861444e-13,0.0036747788181968645,0.004446064910448383,0.005702448286299038,0.007934963645236154,0.01196945366809921,0.4388763625675949,0.501224317616515,0.5726361482322835,0.6441235562124963,0.716511535932373,,,,,,,,,,,,,,,,,1215.6606240301517,2.3366022954662445e-15,4.8466252064390666e-15
22,6.682804182357881e-16,6.814546698891974e-16,6.960386721948912e-16,7.114944779847895e-16,7.280487480952736e-16,1.028743935585813e-13,1.237257730402093e-13,1.4343303678586526e-13,1.6398215938116428e-13,1.8552212509654384e-13,0.004440595410298907,0.0051373000847798455,0.00613949707424397,0.007669700323454429,0.010052789915221322,0.34324533217244896,0.39873705699982653,0.47020095820880686,0.5405643061549207,0.6097743169913052,,,,,,,,,,,,,,,,,1215.7139693143388,2.313918196789858e-15,2.4732886876913767e-15
23,1.307386143942361e-15,1.327413156620551e-15,1.351031528984924e-15,1.3772511369267924e-15,1.4034476565410402e-15,1.1563074787411804e-13,1.3046795540447468e-13,1.4832367727474393e-13,1.702832665397701e-13,1.933126785734248e-13,0.007588173421409117,0.00853181813345696,0.009785622239691375,0.011388547908381832,0.013311141432930666,0.27253511189738483,0.3172646075962335,0.3845720556462392,0.452163510457773,0.5082445452106312,,,,,,,,,,,,,,,,,1215.7673142518984,4.037688056163563e-16,6.066863896376774e-15
24,2.5381616433097522e-15,2.5949382648681887e-15,2.6812416807791866e-15,2.7739328678591648e-15,2.8605215156530852e-15,1.167589003349503e-13,1.2962735129561044e-13,1.4863349810655777e-13,1.7231769098507713e-13,1.964093482036494e-13,0.014745625296323325,0.01643470782135171,0.018678183796693126,0.02140050781481249,0.024148285820312764,0.22934997896987375,0.2634357222042745,0.3247947343499581,0.39188966454130825,0.4328273164102189,,,,,,,,,,,,,,,,,1215.820658842837,1.780092679738531e-15,2.0268795365847032e-15
25,5.6768317313036195e-15,5.850332402306269e-15,6.085126566172618e-15,6.346471572629136e-15,6.59216446300902e-15,1.1372154456708282e-13,1.2743338971891091e-13,1.4797676828848251e-13,1.7271269566397067e-13,1.9718706396645374e-13,0.032851192437237185,0.036881178433133446,0.042338830951580766,0.0490146985019867,0.055711430165000186,0.21175065570621765,0.23888237024260128,0.2954406904001988,0.36289458737704927,0.39861705775479767,,,,,,,,,,,,,,,,,1215.8740030871613,6.233313548988429e-15,1.2610633827998518e-15
26,1.3812600269917288e-14,1.4096652595290293e-14,1.440057156734863e-14,1.470848012998904e-14,1.5006290671775705e-14,1.126270532293629e-13,1.2768968161061278e-13,1.4865826433516714e-13,1.7293198880019589e-13,1.9656909855527198e-13,0.07752526449110769,0.0870169725880551,0.09952378680052755,0.11470736773925086,0.13053142514895577,0.2189752821159771,0.24337424770352467,0.2986522509040982,0.3664184919899226,0.4024449049844011,,,,,,,,,,,,,,,,,1215.927346984878,1.5061901994455087e-14,3.4654130396709977e-16
27,2.705565842192808e-14,2.7343706888715318e-14,2.7645228016877144e-14,2.794206880788739e-14,2.8227383852503273e-14,1.1506109810623488e-13,1.3043529833667306e-13,1.5013565881486163e-13,1.720523430324428e-13,1.933665870946589e-13,0.15392956609448816,0.1697410731983083,0.18988530831954809,0.2141247625445882,0.24003748175909634,0.2504773373255975,0.2798251194417882,0.334748595633966,0.4008477421733611,0.438531216425916,,,,,,,,,,,,,,,,,1215.980690535994,2.65382099808221e-14,3.7201008361182134e-16
28,4.1068595384026806e-14,4.1642816773723255e-14,4.2252138139602395e-14,4.285948798909476e-14,4.3444453034443607e-14,1.183394069935052e-13,1.3227129219243743e-13,1.4894054675539738e-13,1.6684036304707098e-13,1.845687915166193e-13,0.24889359430119673,0.26924944989029637,0.29459383454575566,0.32480868578366817,0.3576300036135399,0.3143717873363139,0.34883410482195565,0.40199776885852734,0.4637988742345497,0.502370060835631,,,,,,,,,,,,,,,,,1216.0340337405157,4.5830477239697735e-14,1.009349105995959e-15
29,5.1252755279773697e-14,5.2197497569694706e-14,5.319245450041298e-14,5.4201751170824824e-14,5.520071281567619e-14,1.1688782393303114e-13,1.2783268149203727e-13,1.404628960008113e-13,1.537792420668398e-13,1.6703556379812656e-13,0.34614755430482635,0.368731772053693,0.3964120635310424,0.42928172560604794,0.4649384222534968,0.41217733398801565,0.4472024061108344,0.49533457865363173,0.5489567680896241,0.5851561533404771,,,,,,,,,,,,,,,,,1216.0873765984506,5.559334948742543e-14,1.7770684685279956e-15
30,5.415844530618158e-14,5.5287313953346925e-14,5.652628162678574e-14,5.779260460275553e-14,5.904346550860471e-14,1.0589752246745364e-13,1.1374998930432072e-13,1.2253930690114402e-13,1.3171349645444593e-13,1.409141816639474e-13,0.43600530363739365,0.4590470016450069,0.4869334145437718,0.5200496311729923,0.5557697489328564,0.5336593040922796,0.5639591671773303,0.602931942083883,0.6454875886056233,0.6760388064305008,,,,,,,,,,,,,,,,,1216.1407191098049,5.772226407267158e-14,3.4801541532964245e-15
31,4.9571570164641625e-14,5.059492666348894e-14,5.170629530993592e-14,5.285274357649151e-14,5.39667102306741e-14,8.628789885872026e-14,9.172344256744154e-14,9.762940997235781e-14,1.0364411067540379e-13,1.095888127538355e-13,0.514836321678939,0.5372095069260849,0.5640857514683701,0.5958875943472708,0.6301078508363929,0.6587640965029848,0.6812660353012988,0.709364226797402,0.739888018062757,0.7632758028950588,,,,,,,,,,,,,,,,,1216.1940612745855,4.811666951737355e-14,2.337647521413109e-15
32,4.011977036753885e-14,4.093209811880285e-14,4.1766465641001444e-14,4.2610363764370686e-14,4.3425921661716924e-14,6.35468363882894e-14,6.737288200871525e-14,7.137858735259041e-14,7.527753266452146e-14,7.899029369925568e-14,0.5820157914629027,0.6031476044295052,0.6283842722296767,0.6581693922808254,0.6900406904908412,0.7673117408113135,0.7823062766069853,0.8006440204515148,0.8207351906197475,0.8372076673515239,,,,,,,,,,,,,,,,,1216.2474030927988,4.062095068142624e-14,2.8096787732998404e-15
33,2.944826743190254e-14,3.01375694880951e-14,3.0818750628234196e-14,3.149293533481793e-14,3.2127248021207283e-14,4.348800991424765e-14,4.614771738020031e-14,4.8854861410832616e-14,5.139713499595291e-14,5.3726357424809304e-14,0.6385222458295102,0.6581152494059693,0.6814183480316717,0.7088344357723882,0.7381462522301765,0.8485689161521455,0.8582199068728976,0.8697093904050227,0.8822106159882342,0.8931894576460223,,,,,,,,,,,,,,,,,1216.3007445644523,2.834658894428056e-14,9.754566312814003e-16
34,2.0526006726486757e-14,2.1056887962820552e-14,2.160602173903945e-14,2.215075843945979e-14,2.2669189900237858e-14,2.882321330877078e-14,3.05059580943641e-14,3.223072997087522e-14,3.38468286304653e-14,3.5292755235315816e-14,0.6857111047700131,0.7036951436808515,0.7250559231915311,0.7500842860382543,0.776794572882534,0.9032142733854568,0.9095519716523671,0.9168541931859963,0.9246681796413071,0.9317550240772108,,,,,,,,,,,,,,,,,1216.354085689552,2.3343606872970188e-14,1.0848241332221895e-15
35,1.4182377527680727e-14,1.455610843648008e-14,1.4958029907108938e-14,1.53649431518398e-14,1.576318543418763e-14,1.9224621340936015e-14,2.016510936699265e-14,2.116100951749109e-14,2.212357240195171e-14,2.2990492960848967e-14,0.7251015728653905,0.7415275794652806,0.7609726036194392,0.7836977560719743,0.8078926166690529,0.9374115149937154,0.941876498976501,0.9468249123185679,0.9519035547409909,0.9565675427442164,,,,,,,,,,,,,,,,,1216.407426468105,1.747006852248671e-14,7.640953523416944e-16
36,9.913884403426376e-15,1.0221938659003848e-14,1.0544303266370759e-14,1.0875330688867203e-14,1.1191827538508084e-14,1.3151814386350197e-14,1.3654294134215219e-14,1.4205329717753357e-14,1.4756708306079222e-14,1.5278042447735966e-14,0.7580222901677303,0.773012862811591,0.7906926810168171,0.8112998892677753,0.8331578222820164,0.9580305210589796,0.9614842134902641,0.9650874288089148,0.9686226293320859,0.9718243643823945,,,,,,,,,,,,,,,,,1216.4607669001182,9.224114402481777e-15,9.754216898248193e-16
37,7.113881473931991e-15,7.398604088616235e-15,7.702389489721026e-15,8.016004140568876e-15,8.33406364995681e-15,9.226629467391953e-15,9.567065229710714e-15,9.929506636966081e-15,1.0295751942128264e-14,1.0654885903815957e-14,0.7856363410481539,0.7993071063147746,0.8153855041326967,0.8340876036499456,0.8538847034060489,0.9703535041646978,0.9731967661768453,0.9760181899381775,0.9786686828701483,0.9809716399927649,,,,,,,,,,,,,,,,,1216.514106985598,7.890962261344713e-15,1.0413030063768609e-15
38,5.30252712593211e-15,5.574184343780849e-15,5.870585398154035e-15,6.1778313405580696e-15,6.495941012476122e-15,6.675539353925957e-15,6.970093083948997e-15,7.280307667318745e-15,7.596003368518095e-15,7.905014435351965e-15,0.8088894741097621,0.8213547676701569,0.8359882400579352,0.8529893455830697,0.8709342417788751,0.9778368190203639,0.9802036356476097,0.9825166419079192,0.984609958897966,0.9863801382443435,,,,,,,,,,,,,,,,,1216.5674467245512,7.33642170517933e-15,1.2815631120168628e-15
39,4.1251528059479906e-15,4.382814580735178e-15,4.663426134689086e-15,4.953352127257325e-15,5.252461735957699e-15,5.033977325978079e-15,5.307508541334978e-15,5.597521253001342e-15,5.891243421055572e-15,6.1774043367967165e-15,0.8283407999544307,0.8397257179776659,0.8530630661487467,0.8685406725361595,0.8848314211851734,0.982220673037095,0.9842244994352713,0.9861648863538008,0.9878830785242271,0.9893148122146841,,,,,,,,,,,,,,,,,1216.620786116985,4.522684140961816e-15,1.8799383091682095e-15
40,3.3401896874624238e-15,3.577819286144577e-15,3.8360481677957104e-15,4.100935733927088e-15,4.370917867908541e-15,3.965465951938895e-15,4.218469396358171e-15,4.487043463403507e-15,4.75601627136987e-15,5.018609975771216e-15,0.8441044337072332,0.8545347568908951,0.8667072115468044,0.880834805104705,0.8956983682327452,0.9841367990796357,0.9858388941382537,0.9874851725113064,0.9889336958797957,0.9901187286623266,,,,,,,,,,,,,,,,,1216.6741251629057,3.543941098261784e-15,1.0676857467347075e-15
41,2.7932290513121904e-15,3.0084406994871528e-15,3.2413545725535803e-15,3.4782285333670386e-15,3.717653280203165e-15,3.2432533449428547e-15,3.472723957595727e-15,3.715525110901993e-15,3.95748780585631e-15,4.193314850562696e-15,0.8556185364630747,0.8651620862510251,0.8762941356898852,0.8892049282037757,0.9027876899244531,0.9830273872000665,0.9844839176893401,0.985894474061333,0.9871324699852478,0.9881380202172869,,,,,,,,,,,,,,,,,1216.7274638623203,3.4943621884998077e-15,5.170837099771047e-16
42,2.3897043558605744e-15,2.5822461668460103e-15,2.7896270583028573e-15,2.998920271167883e-15,3.2092708159904366e-15,2.725754425071557e-15,2.9311132820833834e-15,3.147318299770909e-15,3.362586246076895e-15,3.571513732547457e-15,0.8614200789718369,0.870161065625463,0.8803359558828163,0.892126570352891,0.9045324343394557,0.9772752496876389,0.9785299263956047,0.9797465158264733,0.9808145337853341,0.981680503882019,,,,,,,,,,,,,,,,,1216.7808022152356,1.8119254547508926e-15,1.1035114250699177e-15
43,2.071967443264639e-15,2.2427398503233192e-15,2.425712283185501e-15,2.6098048250500787e-15,2.7933293824103417e-15,2.3305811371943885e-15,2.5121344500661066e-15,2.702780910008933e-15,2.892274514795212e-15,3.0758240572369504e-15,0.859421942765262,0.8674055953268353,0.876675896156339,0.8874208493784784,0.8987135281974105,0.9644912081672858,0.9655730119637232,0.9666266057958312,0.9675523775157817,0.968302442452667,,,,,,,,,,,,,,,,,1216.834140221658,7.888381188033005e-16,7.564825230774009e-16
44,1.8052995647285573e-15,1.9556925152906297e-15,2.1158677614095633e-15,2.2766887526961757e-15,2.4363774836626244e-15,2.007631900899927e-15,2.167113038358956e-15,2.334029634138912e-15,2.4995484606649064e-15,2.6595662110898782e-15,0.8475848197433766,0.8548229343517535,0.863225042136005,0.8729610950055248,0.8831761167643751,0.9423344433669423,0.9432655546949609,0.944177713894728,0.9449796291734043,0.9456307956285875,,,,,,,,,,,,,,,,,1216.8874778815944,1.8622054290556487e-15,3.6716385022080807e-16
45,1.5510503144773865e-15,1.6807173468304625e-15,1.8183723568516774e-15,1.956226655204905e-15,2.092525572884474e-15,1.7092281725832527e-15,1.8463109086532804e-15,1.9893185334970283e-15,2.13120835484732e-15,2.268213017674209e-15,0.8119092055422773,0.8183257009945264,0.825775149807543,0.8344007984174044,0.8434474269320207,0.8955247303412743,0.8963143998098397,0.8970909392548633,0.8977756603088911,0.8983310002099034,,,,,,,,,,,,,,,,,1216.9408151950515,2.0936423516159045e-15,1.0073528520233826e-15
46,1.150360086045259e-15,1.246607793482317e-15,1.348630395988986e-15,1.450381891950023e-15,1.5508536244434145e-15,1.2601566816594882e-15,1.361538269238713e-15,1.4672573089788438e-15,1.5721602036109789e-15,1.6734531803049946e-15,0.6501026480257506,0.654960824629029,0.6606027107323211,0.6671296284335752,0.6739715697602715,0.7132127279120587,0.7137934475317405,0.714365290995514,0.7148702905551735,0.7152799864702931,,,,,,,,,,,,,,,,,1216.9941521620365,1.112295843483182e-15,5.564408800484054e-16
