,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,am_b value,fw_L_b value,fw_G_b value,wave_lya,flux_lya,error_lya
0,5.2636358419793536e-17,9.206244386277733e-17,1.472363674731457e-16,2.1687440150295033e-16,3.0216299088360435e-16,5.347908243724541e-17,9.310373835269274e-17,1.4984780672979843e-16,2.24787450536372e-16,3.2334124162138114e-16,0.6318084689293006,0.6735853181924172,0.6987816025663898,0.7051919295076504,0.70584171497849,0.6993724514985771,0.7013628728032528,0.702937071766867,0.7041325443873235,0.7050707106555095,5.425348395363271e-15,20.191918075336886,-13.402939679628869,7.662076648476727,2.862509777838525,16.108868449198443,,-22.726662733487633,,,,,,,,1.0151886173060751,,,,1214.5358706013978,-1.3777914716485032e-16,1.1076205608249844e-15
1,7.051086328703593e-17,1.2321916939874029e-16,1.9731979212343713e-16,2.9101370469326824e-16,4.0553741121354846e-16,7.17159026653855e-17,1.2470598221429042e-16,2.0106225294684754e-16,3.0244067348011877e-16,4.3662121365003255e-16,0.7972460145964978,0.8539521807728225,0.8881877830559808,0.8968833481125159,0.8977633785416531,0.8890728189182735,0.8917502341152035,0.8938667758359287,0.8954729919353531,0.8967301461809021,6.7311290951489144e-15,43.76149346474522,-13.242905504296846,17.776657596332008,12.874633515663739,16.607906872447415,,-9.841184388951834,,,,,,,,1.0996661851106766,,,,1214.5892200605686,1.1021781712524842e-15,1.1076205608249844e-15
2,8.009358373042447e-17,1.3978838073640865e-16,2.24241008716333e-16,3.3120840170861583e-16,4.619201315926857e-16,8.166054287699582e-17,1.4163271527407927e-16,2.289544236180897e-16,3.456300451392094e-16,5.012314635835519e-16,0.8314729188086537,0.8972715999429566,0.9369484671591044,0.9470072605384553,0.9480239525593294,0.938112247038581,0.9411714213076676,0.9435896710631935,0.945421724098114,0.946843877115051,9.015393123504349e-15,61.375926491148924,-12.9917541531946,29.38045361123656,41.07966495360097,17.48577806528212,,4.913069340341096,,,,,,,,1.34012225255793,,,,1214.6425691729878,-3.7973162881305815e-16,1.1076205608249844e-15
3,8.91277762897142e-17,1.5490457719753688e-16,2.491094095269797e-16,3.6849599349461846e-16,5.144704792565816e-16,9.090059198550763e-17,1.5716532402731153e-16,2.5491570106572465e-16,3.8649664331516087e-16,5.638168146168361e-16,0.8393941101144469,0.9140018455907134,0.9591067381209912,0.9705041040685902,0.9716552254879449,0.960597883300124,0.9640213951279037,0.9667226080713813,0.9687648029798493,0.9703477691771971,1.458798368924616e-14,78.245895952405,-12.569643405309284,40.65638978447597,78.77945723750874,18.10507620430954,,16.33991373650447,,,,,,,,1.6351933263885918,,,,1214.6959179386622,-2.621311573381632e-16,1.1076205608249844e-15
4,9.881784014823986e-17,1.7087751782110478e-16,2.753780532267879e-16,4.0789967324904654e-16,5.7008631483678905e-16,1.0099016682350305e-16,1.7366669401218583e-16,2.8267191773946915e-16,4.307212718083324e-16,6.332159243729333e-16,0.8362267159138093,0.9207438513043125,0.9719051811943005,0.9847888003744819,0.9860893619560749,0.9738008987545458,0.9776155446754782,0.9806264740433723,0.982892787093019,0.9846333091374528,2.8142841573440442e-14,90.405872407605,-11.912309853490296,51.87017067877075,114.96677004298014,18.446972123513703,,24.46980846808937,,,,,,,,1.7722625809317092,,,,1214.7492663575983,3.010480705485058e-16,1.1076205608249844e-15
5,1.0979936431732167e-16,1.8817691067223886e-16,3.039783671035933e-16,4.511385792148655e-16,6.312404038337329e-16,1.1284900518659657e-16,1.918788429300013e-16,3.1320793108143205e-16,4.804804692573909e-16,7.129860187958368e-16,0.8235563166935025,0.9194951885078781,0.9776409343302118,0.9922372552037195,0.9937093841244312,0.9800411789493861,0.9843061729420031,0.9876597699228606,0.9901737226155054,0.9920740014916027,,,,,,,,,,,,,,,,,,,,1214.8026144298033,-1.1868131929227715e-15,1.1076205608249844e-15
6,1.2237861092211503e-16,2.0749963670216857e-16,3.36129078754015e-16,4.997325288714114e-16,6.994911995208778e-16,1.2592835891648188e-16,2.1281840594403373e-16,3.4793974233171273e-16,5.3850671307655255e-16,8.098977017898287e-16,0.8030368402928516,0.912348666100815,0.9788384509496042,0.9954925967592992,0.9971679673122749,0.9818998439841692,0.9866971579936102,0.9904468055398713,0.9932431638670192,0.9953031469028073,,,,,,,,,,,,,,,,,,,,1214.8559621552834,-1.0965718630226202e-15,1.1076205608249844e-15
7,1.3650431827672296e-16,2.3032358261048023e-16,3.729892760012899e-16,5.559314674274656e-16,7.783819370688803e-16,1.4009095346961534e-16,2.3681288376626885e-16,3.8890161267483946e-16,6.074679953160038e-16,9.334264463764774e-16,0.7751462776905041,0.9005258434595742,0.9773454693751309,0.9965349440458522,0.9984616713133044,0.9812505232297714,0.9867074525065883,0.9909505672420372,0.9940842641036824,0.9963810484713386,,,,,,,,,,,,,,,,,,,,1214.909309534046,6.623828914904273e-16,1.1076205608249844e-15
8,1.522706676533918e-16,2.5622351650439276e-16,4.160041835662539e-16,6.215230622364731e-16,8.725310158512067e-16,1.557987722827574e-16,2.6485006096798957e-16,4.3774534585841976e-16,6.931300216458159e-16,1.103324758447547e-15,0.7393051835892278,0.8841589861674193,0.9741076368657052,0.9965583556501073,0.9988095740534951,0.9790987763527245,0.9854957050990762,0.9903513167752982,0.9939070783066193,0.9964713707150804,,,,,,,,,,,,,,,,,,,,1214.9626565660974,6.801714023482825e-16,1.1076205608249844e-15
9,1.6924511839630438e-16,2.8607693643333385e-16,4.667398469912867e-16,6.980148908923583e-16,9.881307754286325e-16,1.7425844804209563e-16,2.9707492006726135e-16,4.960967693597774e-16,8.015273584764036e-16,1.3479637895727808e-15,0.6948755763977776,0.8624107749010531,0.9692857215339685,0.9960656119088634,0.998762735312388,0.9756037068795106,0.9834691320081084,0.9891640643877937,0.993268183221742,0.9961827434786791,,,,,,,,,,,,,,,,,,,,1215.0160032514445,8.083486534146123e-16,1.1076205608249844e-15
