,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,wave_lya,flux_lya,error_lya
11,3.717935069998241e-14,3.7262186555266325e-14,3.7347772405321924e-14,3.743182148327281e-14,3.751690870695691e-14,3.8878016433821273e-14,3.8974682252051567e-14,3.907283037257045e-14,3.917180937321854e-14,3.926747873727253e-14,0.9567170173947804,0.957350620500896,0.9579792493556936,0.9586172846734896,0.9592229806577018,0.992784441313866,0.9928489809379967,0.9929210501668937,0.9929918612542764,0.9930616378380758,,,,,,,,,,,,,,,,,1214.5947607895434,4.123337539870229e-14,1.524633479012972e-15
12,4.204784551775006e-14,4.213962669194229e-14,4.2235641960293356e-14,4.232863620159943e-14,4.242209847607963e-14,4.425191332363302e-14,4.4362962498130235e-14,4.4473876299066164e-14,4.458680863040749e-14,4.46942254114295e-14,0.9514238820919116,0.9521333050656716,0.952836993640374,0.9535503917619577,0.9542299032724726,0.9917814678701928,0.991855130974557,0.9919368179183286,0.9920178215163792,0.9920973580903654,,,,,,,,,,,,,,,,,1214.6482519886722,4.80025830068789e-14,1.7022132603009391e-15
13,4.816080102669837e-14,4.826356908410108e-14,4.8370734485407414e-14,4.847700418671683e-14,4.858123020887322e-14,5.1118505903680416e-14,5.124803851432755e-14,5.137892512418082e-14,5.1510780136485594e-14,5.1638286733231546e-14,0.9450662979171158,0.945864820310462,0.9466587316493253,0.9474619824015533,0.9482301770627729,0.9904948920040841,0.9905812353409772,0.9906760870502007,0.9907693399809855,0.9908613612701186,,,,,,,,,,,,,,,,,1214.701743187801,5.945465273962308e-14,1.84057658519022e-15
14,5.606833699982845e-14,5.618781377603755e-14,5.6313644963314183e-14,5.6438179092764473e-14,5.6561729113538666e-14,6.021046554623994e-14,6.0368808109864e-14,6.052920747217416e-14,6.0691800730289e-14,6.085082884595356e-14,0.937315213989574,0.93822050742058,0.939123763757541,0.9400352169345653,0.9409087186216833,0.9887841162660996,0.988886698247328,0.9889980594772547,0.9891085487200296,0.9892178251882274,,,,,,,,,,,,,,,,,1214.7552343869297,6.836663188428041e-14,1.6114517312612394e-15
15,6.65841413731329e-14,6.673092899016027e-14,6.688768022673308e-14,6.704267462617611e-14,6.719443991192355e-14,7.272646109751307e-14,7.293143455333158e-14,7.314837909943473e-14,7.33646665676735e-14,7.357564982863321e-14,0.9276338866744648,0.9286706564104754,0.9297047777398872,0.9307498377389829,0.9317502616500191,0.9864119769975439,0.9865370005745194,0.9866706389171163,0.9868054930813264,0.9869368813255053,,,,,,,,,,,,,,,,,1214.8087255860585,8.482133262078311e-14,1.1709159274415971e-15
16,8.093690701909882e-14,8.113808870891316e-14,8.134529832051394e-14,8.155685087008105e-14,8.175734658235508e-14,9.06221527297694e-14,9.092064536260478e-14,9.12348188766849e-14,9.155161937603586e-14,9.18532033315254e-14,0.9152010243264682,0.9163984592259182,0.9175988635971609,0.9188090021439179,0.9199644576476579,0.9829859525508163,0.983142268936653,0.9833072054171526,0.9834773711609271,0.9836406970009177,,,,,,,,,,,,,,,,,1214.8622167851872,1.0878110923603052e-13,3.446604867565419e-15
17,1.00936414095748e-13,1.0122612018223935e-13,1.0152156328579697e-13,1.0182340387316021e-13,1.02108775417133e-13,1.1704842495027898e-13,1.1751266798970487e-13,1.1799653528652726e-13,1.1848334785458983e-13,1.18961542990204e-13,0.8987709603493919,0.9001732858778921,0.9015748756161057,0.9029950647225055,0.9043467966927946,0.9778625127614939,0.978067115067999,0.9782794970932588,0.9784981113265135,0.9787027355787256,,,,,,,,,,,,,,,,,1214.915707984316,1.2692168969954902e-13,9.819734450114478e-15
18,1.2919749865960743e-13,1.2962011534477025e-13,1.300516278410678e-13,1.3049840844246777e-13,1.3091414663183784e-13,1.5685090413548717e-13,1.5759721680647366e-13,1.5837588875650568e-13,1.5917224103229318e-13,1.5993848768815404e-13,0.8766809114503817,0.8783395291553742,0.8799974399658024,0.8816774530299675,0.8832817089370284,0.9700429537147673,0.9703118767034498,0.9705888615837368,0.9708780070132287,0.9711431493910351,,,,,,,,,,,,,,,,,1214.9691991834447,1.4768154862739462e-13,2.165609269293149e-15
19,1.69194004323509e-13,1.6980054492466206e-13,1.7043161807416293e-13,1.7107050077401788e-13,1.7168048099349922e-13,2.1703708510855753e-13,2.1824554052350269e-13,2.1953225630172824e-13,2.2082856985389548e-13,2.2207590942339606e-13,0.8469489869728763,0.8489218387707796,0.8509021531661307,0.8529060539253106,0.8548263968425323,0.9580187385758477,0.9583803021067835,0.9587524025638791,0.9591374545775818,0.959486344351743,,,,,,,,,,,,,,,,,1215.0226903825735,1.8898071041220482e-13,4.833431939029182e-15
20,2.2334883027157782e-13,2.2415947442971e-13,2.2502217136506676e-13,2.2587651927089185e-13,2.2670982671596654e-13,3.0676911195902974e-13,3.087006206746103e-13,3.107913024623315e-13,3.128913715280365e-13,3.1496226253523146e-13,0.8050392741419954,0.8074117003204063,0.8098026058537875,0.8122329169484839,0.8145450699621721,0.9397400446991354,0.9402170526628367,0.9407088067059824,0.9412168254667287,0.9416761925158041,,,,,,,,,,,,,,,,,1215.0761815817023,2.408378497728675e-13,4.8135291211672105e-15
21,2.7928484194091775e-13,2.801600047848724e-13,2.8111388730519667e-13,2.82042902525812e-13,2.829459083134284e-13,4.3597988696598197e-13,4.3904849487483585e-13,4.423974331887468e-13,4.457384091161351e-13,4.490728479022884e-13,0.7259042007557239,0.7289138942905259,0.731998247827526,0.7351225377709205,0.7380786470684574,0.9126874733035755,0.9133002384155875,0.9139300037805457,0.9145834317397329,0.9151794555858499,,,,,,,,,,,,,,,,,1215.129672780831,2.773023671098873e-13,1.0228283900962534e-15
22,2.9491890741188346e-13,2.9590378726796205e-13,2.9689722463577314e-13,2.9789231043500765e-13,2.988279477473818e-13,6.121983043454288e-13,6.16965885577097e-13,6.222076330971604e-13,6.273689111518723e-13,6.326448350315798e-13,0.5619888965724812,0.5659543834299303,0.5700797846929957,0.5742676889021892,0.578280690982885,0.8743114040087242,0.8750729428524981,0.8758560683630302,0.8766586014897881,0.8773932316754316,,,,,,,,,,,,,,,,,1215.1831639799598,3.075182032554301e-13,8.066147317813729e-15
23,3.0221383190950127e-13,3.036594291833076e-13,3.051180837153123e-13,3.0660277126393816e-13,3.080362164930432e-13,8.350942311727547e-13,8.422170679803107e-13,8.499260692505345e-13,8.576397008517704e-13,8.654475796593236e-13,0.40261989711196783,0.40702231789203336,0.41150747231415963,0.4161028826483732,0.4205398024020506,0.8229254111270407,0.8238106989264319,0.8247319013762486,0.825667379070865,0.8265279839782907,,,,,,,,,,,,,,,,,1215.2366551790885,3.524437578184249e-13,2.113042367278069e-15
24,4.2440399281993286e-13,4.2576288851330195e-13,4.271821816371618e-13,4.2856642950075567e-13,4.2989743730622623e-13,1.0912806775269255e-12,1.1011334479098313e-12,1.1119390600193193e-12,1.1228107753459976e-12,1.1340094935664364e-12,0.4114954042096681,0.41580679817119975,0.42013334976817635,0.4245722859921114,0.4288335659324579,0.7587873155836645,0.7597802923310469,0.7607961248458701,0.7617985102086058,0.762725635310586,,,,,,,,,,,,,,,,,1215.2901463782173,3.8393387562965517e-13,4.197836864097743e-15
25,3.937255500680953e-13,3.9516950228287913e-13,3.96710915595871e-13,3.9818961777734215e-13,3.997107232933046e-13,1.353268195522853e-12,1.3660207820477748e-12,1.3801030245105265e-12,1.3943498408997191e-12,1.4093210874252865e-12,0.3238580688473669,0.32748557662026145,0.3311844733479175,0.3349512028211988,0.3385813048552301,0.6849947019591329,0.6860830401158708,0.6871326477539526,0.6881282590431465,0.6890505444541027,,,,,,,,,,,,,,,,,1215.343637577346,3.152858549066764e-13,3.768847977981275e-15
26,1.9339605619566918e-13,1.9367611198310278e-13,1.939742871467612e-13,1.9427989980514694e-13,1.9457410091725428e-13,1.587413742905203e-12,1.6026613717759082e-12,1.6195690098260692e-12,1.6368722016851262e-12,1.6550634694005765e-12,0.1503892856934419,0.15195098340170504,0.15347848650600565,0.15503987688772722,0.1565037807329085,0.60747787089661,0.6086350957503074,0.6096577732718815,0.6105984086925305,0.6114630378870084,,,,,,,,,,,,,,,,,1215.3971287764748,1.9283868683490406e-13,3.0856055623963144e-16
27,7.318617558660877e-14,7.34102922849529e-14,7.363176213939953e-14,7.385754176071634e-14,7.407789502161421e-14,1.766094493884894e-12,1.783479801455083e-12,1.802733824605274e-12,1.82235333903508e-12,1.8429776031589233e-12,0.057994199640680914,0.05854582326531361,0.05909209355152105,0.05965253121982732,0.06016639105647777,0.5336785275700028,0.5349146788304815,0.5359097759221647,0.5367548683348468,0.5375167451190387,,,,,,,,,,,,,,,,,1215.4506199756036,1.0869305924611909e-13,1.07594994278862e-15
28,4.3630032103349734e-14,4.3737241502352654e-14,4.3841449815098044e-14,4.39475895770034e-14,4.4052833754814887e-14,1.8809207248918955e-12,1.8996253174508648e-12,1.9202979352720603e-12,1.9412838617927305e-12,1.9632715810628042e-12,0.032099736754937894,0.03242336642393401,0.032736985815365216,0.03305363938644023,0.033347393592636804,0.47083205759111496,0.4721343352253607,0.4731013335441656,0.4738272964028831,0.4744651453295924,,,,,,,,,,,,,,,,,1215.5041111747323,7.818987755677997e-14,1.7487038222456293e-15
29,4.474811125816489e-14,4.490236763281698e-14,4.5055925978507504e-14,4.521155550439459e-14,4.536543222453507e-14,1.9414274985885895e-12,1.960837332374875e-12,1.982088109157446e-12,2.0037220093717183e-12,2.026212793708404e-12,0.02793388339103397,0.02820180150141107,0.028477578058225806,0.028750853233037436,0.029007765858057664,0.42428086460085385,0.42569435687502255,0.42663784488558937,0.42723215150648514,0.42770538393486784,,,,,,,,,,,,,,,,,1215.557602373861,7.439762512780049e-14,2.340676796992954e-15
30,6.246038254086707e-14,6.283136129408329e-14,6.320126042974668e-14,6.357171930276691e-14,6.394198757161463e-14,1.9662023638782558e-12,1.985852724394662e-12,2.0072958849754623e-12,2.029064568122282e-12,2.0514059079662627e-12,0.03510947685160667,0.03545890518828345,0.035823730167357154,0.036178147452007835,0.03652023357501818,0.39732074082558305,0.3987675176347406,0.3997021381851971,0.40016270902512097,0.40045720550380315,,,,,,,,,,,,,,,,,1215.6110935729898,9.318901598514006e-14,2.774500416990615e-15
31,1.1675039000961012e-13,1.1847985379524052e-13,1.201964908397994e-13,1.2192280742768118e-13,1.2362901422938168e-13,1.9708170264676092e-12,1.9905106254852296e-12,2.0118768952655396e-12,2.0335351693546497e-12,2.055800792647562e-12,0.06319294122206777,0.06415894581182803,0.06519529386196998,0.0662132539072215,0.06722799744184212,0.39130395106653,0.3927367891228875,0.39365269079857734,0.39407958836562057,0.3942899109010244,,,,,,,,,,,,,,,,,1215.6645847721186,1.4825679059381577e-13,4.780245927940159e-15
32,2.998784240109385e-13,3.0362913951075404e-13,3.07406112347709e-13,3.1120950924990525e-13,3.150113385885742e-13,1.959657827107777e-12,1.978863324118057e-12,1.9998045155934776e-12,2.0210748621004697e-12,2.042901217025897e-12,0.15766915311281907,0.15998065339103298,0.16245852195051377,0.1648977043639157,0.1673246474465741,0.40641358507939146,0.40779555298346876,0.40870970619262925,0.409321162121758,0.4098178044249693,,,,,,,,,,,,,,,,,1215.7180759712473,2.946537873079023e-13,6.567665838788741e-15
33,6.738905914269337e-13,6.739952717843037e-13,6.741036289335059e-13,6.742154343615308e-13,6.743201960879182e-13,1.923246042422942e-12,1.9414275412911036e-12,1.9613192196266217e-12,1.981571161051418e-12,2.0024836576435865e-12,0.3491776928735814,0.35261144520629556,0.3559652281370942,0.3593236913339062,0.36242356127018255,0.44187527073748234,0.4432203859725717,0.4442762091571577,0.44519611299330075,0.44606994925189153,,,,,,,,,,,,,,,,,1215.771567170376,6.740422418900695e-13,1.0908545243380221e-16
34,9.442320349271622e-13,9.467136797859624e-13,9.492194789749138e-13,9.518288723409166e-13,9.543025324462566e-13,1.8435034052601016e-12,1.859756927397411e-12,1.8776665787692614e-12,1.8958508799633946e-12,1.914775900910572e-12,0.5134782936300755,0.5173987954113624,0.5212342891534769,0.5251686465944442,0.5287812376323459,0.49548312174689707,0.4969437139461758,0.49828981640865033,0.4995581975152908,0.5008155034415309,,,,,,,,,,,,,,,,,1215.8250583695049,1.1151477318958353e-12,4.5225599360717343e-14
35,1.0639959893679182e-12,1.0671463257816241e-12,1.0704852459844985e-12,1.0740274325880256e-12,1.077380045623817e-12,1.7038195108070614e-12,1.7173197009139805e-12,1.7320975340706122e-12,1.7471541642883278e-12,1.7628306009648343e-12,0.6303348204093567,0.6338786699882984,0.6374195150815749,0.6409986151220838,0.6443242257321183,0.5632899073364198,0.5649717236276922,0.5666017320024985,0.568214940623016,0.5698634856389276,,,,,,,,,,,,,,,,,1215.8785495686336,1.2907799851824547e-12,1.9375417375412487e-14
36,1.0575094822997343e-12,1.0603531735989005e-12,1.0633881636138602e-12,1.0666011188724312e-12,1.0696340023637827e-12,1.5015432209290532e-12,1.5113395037876199e-12,1.5222890644880107e-12,1.5333843140544088e-12,1.5447826604776512e-12,0.7150463540220888,0.7181013498625787,0.7211679381513125,0.7242556671857436,0.7271494074560138,0.6392320215138331,0.641055655593204,0.6429193587127292,0.6447699853500235,0.6466659951015558,,,,,,,,,,,,,,,,,1215.9320407677624,1.220306878469802e-12,3.884378452109252e-15
37,9.553015697341291e-13,9.572351141852212e-13,9.593104683031514e-13,9.614162439041183e-13,9.63396411191548e-13,1.2529487807764188e-12,1.2592225805573916e-12,1.2662558456687833e-12,1.2733348067248032e-12,1.2806091411090852e-12,0.7771906673640443,0.7797776055445963,0.7823803331220607,0.7850062874699254,0.7874688185751548,0.7158586086653458,0.7176965212874735,0.7196331579298656,0.7215614552985837,0.723534429592947,,,,,,,,,,,,,,,,,1215.9855319668911,9.960528699784894e-13,2.497282558212971e-14
38,7.960356697176658e-13,7.973621228697876e-13,7.987671821622057e-13,8.001626088956898e-13,8.015009636131268e-13,9.890779543012108e-13,9.927275878682618e-13,9.965729252528565e-13,1.0005677004647028e-12,1.0045179443557146e-12,0.8228509407498978,0.8250387886418792,0.8272410337844195,0.8294651480957922,0.831545809762868,0.7861106903156208,0.7878584963643536,0.7896919708451045,0.7915451390734775,0.79340420840522,,,,,,,,,,,,,,,,,1216.03902316602,7.712569048976503e-13,1.6823128323880875e-15
39,6.202488010475105e-13,6.217832357987003e-13,6.233590366223784e-13,6.249315866765333e-13,6.264612776294178e-13,7.425317684456413e-13,7.445635629616575e-13,7.466848993942675e-13,7.488559726430744e-13,7.509383510849911e-13,0.8566132415314,0.8584775340801208,0.8603357101443243,0.8622218958728425,0.8639847311665101,0.8451841370401124,0.8467204283458153,0.8483238104957174,0.8499389866247733,0.8515475797518264,,,,,,,,,,,,,,,,,1216.0925143651486,5.671051414861802e-13,4.69026088985141e-15
40,4.60320705104795e-13,4.620522070016361e-13,4.638237202142281e-13,4.655756488094908e-13,4.672940961194063e-13,5.356270989739736e-13,5.371902410959386e-13,5.388171161255454e-13,5.404645598429198e-13,5.420255086394818e-13,0.8818868871280385,0.8834758862842286,0.8850501246645837,0.8866471898109897,0.888144989131227,0.8911630783219141,0.8924105093935616,0.89372243212075,0.8950408701517105,0.89634089817379,,,,,,,,,,,,,,,,,1216.1460055642774,4.2462680067843563e-13,4.049410785410563e-15
41,3.321145235786271e-13,3.337076724247617e-13,3.3539218433360613e-13,3.3702570745736535e-13,3.3860699129250405e-13,3.7744202555659664e-13,3.788680359130871e-13,3.803398153186298e-13,3.818019620814372e-13,3.8329812788862135e-13,0.9011176314547903,0.9024705629222672,0.9038138704903838,0.9051802409529742,0.9064603679227436,0.9247012955690476,0.9256450599306074,0.9266594106605659,0.9276699398782536,0.9286753219920225,,,,,,,,,,,,,,,,,1216.1994967634062,3.1626706469968544e-13,5.984260292854803e-15
42,2.376546289648316e-13,2.3896447183863185e-13,2.40346688867982e-13,2.416860525114844e-13,2.4299845319474564e-13,2.6485099125321944e-13,2.6604469055695513e-13,2.6727768836926264e-13,2.684939104594699e-13,2.6972161856410884e-13,0.916011669406428,0.9171776457390112,0.9183355279225012,0.919510802590753,0.9206152001140576,0.9479099941407088,0.9486110756660417,0.9493605531436267,0.950106186131349,0.9508513199022075,,,,,,,,,,,,,,,,,1216.252987962535,2.3957331700694446e-13,4.745760094566613e-15
43,1.7184399145560095e-13,1.728164586473615e-13,1.7386059991744488e-13,1.7487962610074765e-13,1.7585478421685779e-13,1.8834183594432543e-13,1.8925099719231216e-13,1.9020516042905927e-13,1.911305425968369e-13,1.9206316266854567e-13,0.9277714979559019,0.9287846922776872,0.9297883623476768,0.930811264245814,0.9317702359021235,0.9634019195471698,0.9639117625925386,0.9644554152453357,0.9649943860133758,0.9655398697954419,,,,,,,,,,,,,,,,,1216.3064791616637,1.8531113279981693e-13,6.974419937653296e-15
44,1.2736422973004592e-13,1.2805934420115007e-13,1.2880320260330038e-13,1.295415259300472e-13,1.3023478297900428e-13,1.3763578353617577e-13,1.3829928365348186e-13,1.3898729460878554e-13,1.396607170603825e-13,1.403178212462386e-13,0.9372095386800565,0.9380981829801581,0.9389757816925263,0.9398723071286644,0.9407127258802391,0.9735328220048837,0.9739053899717478,0.9742974599980428,0.9746882474237175,0.9750769851960275,,,,,,,,,,,,,,,,,1216.3599703607924,1.4768420071848147e-13,5.137019304174128e-15
45,9.759078710893132e-14,9.80819856560175e-14,9.860466452096498e-14,9.912368401282618e-14,9.961444558368064e-14,1.0423545622366076e-13,1.0469317378806252e-13,1.0518225092888859e-13,1.0565664036526161e-13,1.061132505077598e-13,0.9449038364692232,0.9456889800381288,0.9464623533989894,0.9472531502806881,0.9479966129268752,0.980135305630115,0.9804081015441579,0.9806964592757175,0.9809822007215879,0.9812689027538027,,,,,,,,,,,,,,,,,1216.4134615599212,1.268035870912701e-13,1.0628002032148728e-15
46,7.74840793779776e-14,7.782482287019142e-14,7.819278684808102e-14,7.856326367978108e-14,7.890700109037325e-14,8.196632037587787e-14,8.228528831098902e-14,8.262702580374142e-14,8.296515463475616e-14,8.328391952232089e-14,0.9512188538628423,0.9519170183880384,0.9526038102094045,0.9533067609145187,0.9539671959240342,0.9844501525866007,0.9846523964840987,0.9848714327719674,0.9850860079155527,0.9853003500085129,,,,,,,,,,,,,,,,,1216.46695275905,1.0131271267161553e-13,3.55822273068294e-15
47,6.355613449031736e-14,6.380160065135534e-14,6.407057077663159e-14,6.433934427899203e-14,6.459397466164476e-14,6.671602552771717e-14,6.694330025545196e-14,6.719347459556607e-14,6.74398766295286e-14,6.767724336146516e-14,0.9563942241849139,0.9570192244536091,0.9576337232961543,0.9582628956630161,0.9588531163122811,0.9872611401198387,0.9874185932725277,0.9875898400589405,0.987756976626895,0.9879253375563544,,,,,,,,,,,,,,,,,1216.5204439581787,7.987711312219773e-14,5.389668003575289e-16
48,5.3560944745573824e-14,5.375070640726731e-14,5.395417928655322e-14,5.4155526846050074e-14,5.435352518944085e-14,5.588091429410716e-14,5.605582542983577e-14,5.624459005184558e-14,5.6430576008009913e-14,5.661671002135398e-14,0.9604132601535209,0.9609765574093173,0.961527612618774,0.9620932584205825,0.9626246658104981,0.9888593981236323,0.9889877698917879,0.9891258787820834,0.9892609209338646,0.9893967948012695,,,,,,,,,,,,,,,,,1216.5739351573075,6.901614133146292e-14,4.3990402403099345e-15
49,4.609472712422723e-14,4.6246856880093776e-14,4.6407352969444253e-14,4.656696945666429e-14,4.6724069774269454e-14,4.7852669319814635e-14,4.79958031026261e-14,4.814579099650177e-14,4.8294370501527084e-14,4.844324129140731e-14,0.9629099957212846,0.9634199195370963,0.9639172750027732,0.9644279541702816,0.9649087874133662,0.9890344084657253,0.9891415501111153,0.9892555313223519,0.9893674453758871,0.9894799290426926,,,,,,,,,,,,,,,,,1216.6274263564362,5.861047502956827e-14,1.0649778182467545e-14
