,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,wave_lya,flux_lya,error_lya
18,1.6935209895096214e-15,1.745639649699492e-15,1.8002314656551113e-15,1.854933003612931e-15,1.90656088831233e-15,1.7060964867648297e-15,1.7589961812833898e-15,1.814442991931139e-15,1.8698065130433257e-15,1.9221694862710682e-15,0.9901630590858842,0.9911840177188054,0.9922255067867762,0.9932355630188653,0.9941972629020683,0.997582581325684,0.9977860705491942,0.997958851857682,0.9981049435224242,0.9982313972054535,,,,,,,,,,,,,,,,,1212.9654529376112,8.500729518322854e-16,1.0105949359440358e-15
19,1.7699883313159258e-15,1.8244112465637607e-15,1.8813764835645584e-15,1.9385115540990847e-15,1.992339234122496e-15,1.7831406421650744e-15,1.8383925956629727e-15,1.8962385977583875e-15,1.954011032686751e-15,2.0086952293569393e-15,0.9901630590680758,0.9911840177028028,0.9922255067726854,0.9932355630065808,0.9941972628915307,0.9974733968533143,0.9976860736499055,0.9978667438677302,0.9980194968287532,0.9981517411887082,,,,,,,,,,,,,,,,,1213.0188146321402,3.297484448443185e-15,1.0168158749412427e-15
20,1.851755012582062e-15,1.9086641097104125e-15,1.9682019465418613e-15,2.02791118515453e-15,2.0841741835437168e-15,1.865559949222297e-15,1.9233212988899288e-15,1.9837564985421333e-15,2.044103062668904e-15,2.101161177184774e-15,0.9901630590195172,0.9911840176591677,0.9922255067342638,0.9932355629730842,0.9941972628627973,0.9973565739556902,0.9975790845701218,0.9977681662670712,0.9979280817971017,0.9980664512184366,,,,,,,,,,,,,,,,,1213.0721759797234,2.1324560892497285e-15,1.0105949359440358e-15
21,1.939488636823737e-15,1.9989799266057556e-15,2.0612659262986145e-15,2.123693865482251e-15,2.1825440226023944e-15,1.9539000218471183e-15,2.0142911427355606e-15,2.077528889959025e-15,2.1406757602341366e-15,2.20033187575982e-15,0.9901630589027791,0.9911840175542633,0.9922255066418955,0.9932355628925548,0.9941972627937192,0.9972312687297157,0.9974644077342963,0.9976625206468817,0.997830045722082,0.9979750851147928,,,,,,,,,,,,,,,,,1213.1255369803675,-3.2233523688591793e-16,1.0105949359440358e-15
22,2.0336624919277733e-15,2.0959456785504516e-15,2.161136618990284e-15,2.226524513900103e-15,2.288167301697305e-15,2.0487546764806623e-15,2.1119968842797063e-15,2.1782053788374995e-15,2.2443302357800267e-15,2.3068493973070834e-15,0.9901630395586237,0.9911840001718109,0.9922254913340713,0.9932355495470144,0.9941972513451005,0.9970967288013077,0.9973412738731117,0.9975490954807615,0.9977248171463232,0.9978771733972018,,,,,,,,,,,,,,,,,1213.1788976340795,2.6557708075024735e-15,1.0105949359440358e-15
23,2.134894140192439e-15,2.2002173847311465e-15,2.2685409007508664e-15,2.3370979094973816e-15,2.4017351781721047e-15,2.150752152222595e-15,2.217078507200496e-15,2.286433202428474e-15,2.355808738643838e-15,2.421373328479565e-15,0.9901629502982783,0.991183919958342,0.9922254206959833,0.9932354879609091,0.994197198512489,0.9969518722315459,0.9972088954400127,0.9974270635388717,0.9976117377016221,0.9977717935994529,,,,,,,,,,,,,,,,,1213.232257940866,1.1141500297124515e-15,1.0105949359440358e-15
24,2.2440064003922605e-15,2.3125580643834443e-15,2.3843053813651036e-15,2.456182574284911e-15,2.5240251341942553e-15,2.2606464405209287e-15,2.3302912449638607e-15,2.403055442909614e-15,2.4758743198079366e-15,2.5446689097900098e-15,0.9901626208775626,0.9911836239156229,0.992225159996446,0.9932352606630175,0.9941970035208184,0.9967960509370999,0.9970661555249468,0.997295590998716,0.9974898265023249,0.9976582805201728,,,,,,,,,,,,,,,,,1213.285617900734,1.3513304343641258e-15,1.0105949359440358e-15
25,2.3619169575564896e-15,2.433899272124353e-15,2.509232442092096e-15,2.5847703421877995e-15,2.656055064322453e-15,2.37935494400774e-15,2.4525298326642326e-15,2.528992184081995e-15,2.6054816452649003e-15,2.6776815645687624e-15,0.9901615937149222,0.9911827008005054,0.9922243470975911,0.9932345518987962,0.9941963954928237,0.9966279073399082,0.9969120032706607,0.99715360678353,0.9973582086759362,0.9975357758876102,,,,,,,,,,,,,,,,,1213.3389775136898,2.889466249198213e-15,1.0105949359440358e-15
26,2.489381424816861e-15,2.565124019337958e-15,2.6444032214131492e-15,2.7238208670950753e-15,2.7988168373356114e-15,2.5077720692018717e-15,2.584793496102145e-15,2.6652085750678752e-15,2.7456907586419118e-15,2.8215820180149534e-15,0.990158765774283,0.991180159244501,0.992222107795418,0.993232600480624,0.994194721424296,0.9964455590225346,0.9967452196626587,0.9969999440743325,0.9972158973641214,0.997403140394695,,,,,,,,,,,,,,,,,1213.3923367797406,1.9391713384660297e-15,1.0105949359440358e-15
27,2.6276323289508466e-15,2.707424631307719e-15,2.7909130980988958e-15,2.8746577349143365e-15,2.9535707092910123e-15,2.647040971188677e-15,2.7281557261796217e-15,2.812936836174412e-15,2.897716657798438e-15,2.977669639939022e-15,0.9901518961204245,0.9911739850635821,0.9922166645792435,0.9932278598550199,0.9941906545583306,0.9962477095188312,0.9965641961115969,0.9968332966707858,0.9970615093689713,0.9972594228617194,,,,,,,,,,,,,,,,,1213.445695698893,2.764737719760182e-15,1.0105949359440358e-15
28,2.7780371927237937e-15,2.8621508254725928e-15,2.9501719457292617e-15,3.0384956792879406e-15,3.121655154092391e-15,2.798443457769854e-15,2.884104015331213e-15,2.9735025843699457e-15,3.0628993274110897e-15,3.1471557473449648e-15,0.9901371003105116,0.9911607040534939,0.9922049573577814,0.9932176623374512,0.9941819063258572,0.9960330616297314,0.9963676441165596,0.9966521811697195,0.9968936024674561,0.9971032101506561,,,,,,,,,,,,,,,,,1213.4990542711537,1.809385524998371e-15,1.0105949359440358e-15
29,2.9418552618456782e-15,3.0306891836843225e-15,3.1236777603069654e-15,3.216878878125373e-15,3.3047492320908522e-15,2.9634195915527496e-15,3.0540269956195404e-15,3.1484580126177563e-15,3.2428306508589813e-15,3.3318103508924355e-15,0.9901087019460144,0.9911352348557427,0.9921825139045441,0.9931981059991886,0.994165129279672,0.9957986770381306,0.9961532895353215,0.9964547610494081,0.9967108350924809,0.9969329190381384,,,,,,,,,,,,,,,,,1213.5524124965295,4.72323921345048e-15,1.1469867787077389e-15
30,3.120828793560584e-15,3.2148450072066533e-15,3.313159828405419e-15,3.411705092830745e-15,3.504633647674127e-15,3.1439251807713414e-15,3.2396985929453743e-15,3.339616051145897e-15,3.439453395935611e-15,3.5335059387734334e-15,0.9900532504352775,0.9910855145352114,0.9921386745459273,0.9931599189770066,0.9941323692026145,0.9955426656685016,0.9959190479634549,0.9962390032605514,0.9965110003385974,0.9967469639033429,,,,,,,,,,,,,,,,,1213.6057703750273,3.3274483434792197e-15,1.0250618389123594e-15
31,3.3168114493572544e-15,3.4163457332153485e-15,3.5204721311997807e-15,3.624863592804282e-15,3.723331875557036e-15,3.3418547434589882e-15,3.443261825384881e-15,3.549079169799148e-15,3.6549428646924914e-15,3.754463895018379e-15,0.9899038547241817,0.9909516966040159,0.9920205123625396,0.993057041767317,0.9940441117654162,0.9952620263115629,0.9956622993702439,0.996002490194376,0.996291877609419,0.9965429746596246,,,,,,,,,,,,,,,,,1213.6591279066538,2.2947624440662315e-15,1.0105949359440358e-15
32,3.531646211210242e-15,3.637162332492796e-15,3.7475816735063965e-15,3.858442389557218e-15,3.96280177482069e-15,3.5592730538189405e-15,3.667062132537077e-15,3.77933213269216e-15,3.891684398774213e-15,3.997444272956344e-15,0.9895275449275982,0.9906141942342774,0.9917226066823446,0.9927977310982417,0.9938216027238194,0.9949534450889103,0.995379651602989,0.9957424362547034,0.9960511850398761,0.9963188583801293,,,,,,,,,,,,,,,,,1213.7124850914156,4.049193000879638e-15,1.0842247528941617e-15
33,3.768202984345935e-15,3.880249957261178e-15,3.99761025514616e-15,4.1153771346772596e-15,4.226400980570205e-15,3.7992092605214866e-15,3.913905010544742e-15,4.033248360491915e-15,4.1527474562536506e-15,4.265243732004103e-15,0.9889799602219763,0.990122426125764,0.99128848511868,0.9924198321969259,0.993497325286559,0.9946126488207572,0.9950679651168068,0.9954555007906385,0.995785540418976,0.9960718423631125,,,,,,,,,,,,,,,,,1213.7658419293198,4.3429155154738585e-15,1.1097425055238607e-15
34,4.029872565501898e-15,4.149069593088846e-15,4.274044509092917e-15,4.399369717123711e-15,4.517629218502329e-15,4.06526758864098e-15,4.1873322666677195e-15,4.314341007376983e-15,4.441788898960316e-15,4.5615559547758616e-15,0.9883343566438522,0.9895434573164635,0.9907773502944175,0.9919747605430236,0.9931154202772143,0.9942357755539565,0.9947227867971614,0.9951377914408558,0.9954913930345934,0.9957981317834731,,,,,,,,,,,,,,,,,1213.8191984203727,1.1258011647738307e-15,1.0105949359440358e-15
35,4.320389032705445e-15,4.4476862458122855e-15,4.58094947942524e-15,4.714606520951806e-15,4.840745160692542e-15,4.361153883997349e-15,4.4912169476473164e-15,4.626843244142366e-15,4.762889221997779e-15,4.890609782488906e-15,0.9876104932423714,0.9888936700764236,0.9902037118321042,0.9914756266946949,0.9926864596109324,0.9938162930552825,0.994338774824039,0.9947845239006832,0.9951643956487967,0.9954942130825704,,,,,,,,,,,,,,,,,1213.8725545645814,4.902393976967232e-15,1.1527756559842341e-15
36,4.644785075759338e-15,4.7806143724077914e-15,4.923079278765747e-15,5.0660489028312515e-15,5.200609592292453e-15,4.691622762825115e-15,4.8305515130512265e-15,4.9757094535020966e-15,5.1213224248600984e-15,5.257751961930339e-15,0.9868050990805708,0.9881711544039303,0.9895659688759413,0.9909202492797713,0.9922094674431088,0.9933472936271649,0.9939099510561704,0.994390061461059,0.9947996414202167,0.9951553939712992,,,,,,,,,,,,,,,,,1213.925910361953,3.151294078404564e-15,1.0105949359440358e-15
37,5.007878182184196e-15,5.153646609780792e-15,5.306422327750044e-15,5.45963842851066e-15,5.603252286650369e-15,5.062339869855251e-15,5.211458458334848e-15,5.36720534709537e-15,5.523147483213305e-15,5.669717411718331e-15,0.9859123050366118,0.9873704704800997,0.9888586737466243,0.9903044960073115,0.9916804698912276,0.9928216535197019,0.9934284896104638,0.9939468035058472,0.9943899892379109,0.9947748432547701,,,,,,,,,,,,,,,,,1213.9792658124934,3.0656845308561382e-15,1.0105949359440358e-15
38,5.4172615679415405e-15,5.5741739803122506e-15,5.737934182617329e-15,5.902569284310703e-15,6.056759586340569e-15,5.480911179709207e-15,5.641200686246914e-15,5.808599558346228e-15,5.976291813036387e-15,6.1337270238154434e-15,0.9849227446966893,0.9864825324028341,0.9880746225469419,0.9896216004283094,0.9910937997398366,0.9922288940418422,0.9928848683771931,0.9934467117531938,0.9939279518351163,0.9943459247972015,,,,,,,,,,,,,,,,,1214.03262091621,6.77579687962128e-15,1.304317128543886e-15
39,5.881578685639432e-15,6.05064946820058e-15,6.227128804788709e-15,6.4044131186867325e-15,6.5706149667323926e-15,5.9566070886286325e-15,6.129172746554867e-15,6.309612552753633e-15,6.490343787126504e-15,6.659533053312734e-15,0.9838233989241456,0.9854961394094017,0.9872035500027307,0.9888630030872051,0.9904419114297836,0.9915544484092675,0.9922676204278047,0.9928788905923889,0.9934034926141572,0.9938596188367791,,,,,,,,,,,,,,,,,1214.0859756731093,9.065590413931742e-15,1.4602992981556578e-15
40,6.4126774420982915e-15,6.594536986156477e-15,6.78512774392677e-15,6.976585046281652e-15,7.156047205297748e-15,6.500598650884864e-15,6.687193396218281e-15,6.8820588739038295e-15,7.07723218343156e-15,7.259670651662207e-15,0.9825992712739553,0.9843974882867843,0.9862330207319884,0.9880173921931209,0.9897155973631914,0.990782114270011,0.9915617469801871,0.992229229916218,0.9928040218775604,0.9933041785084827,,,,,,,,,,,,,,,,,1214.1393300831983,8.448845095858428e-15,1.440859519067299e-15
41,7.0237067994226056e-15,7.22054139398179e-15,7.426928660683772e-15,7.6345108504428e-15,7.828753164866183e-15,7.128777494169708e-15,7.330445480519223e-15,7.54157822074801e-15,7.753059678494621e-15,7.951247807200454e-15,0.9812305188682839,0.9831685312726587,0.9851472623332258,0.987071466860046,0.9889031421704193,0.9898932205677031,0.9907461721486807,0.9914801723730435,0.9921129429710158,0.9926641923410632,,,,,,,,,,,,,,,,,1214.1926841464833,8.409136009350629e-15,1.4201264371346674e-15
42,7.735020896571655e-15,7.94826159433852e-15,8.172199308705844e-15,8.397634031381533e-15,8.60835200128299e-15,7.861450009612153e-15,8.080114114343319e-15,8.309516487432354e-15,8.539643635862033e-15,8.7544896029179e-15,0.979692641685386,0.981788319065732,0.983927754424667,0.9860083968543722,0.9879893420809802,0.9888564949387989,0.989795591588167,0.9906074203743408,0.9913088089925675,0.9919208470704003,,,,,,,,,,,,,,,,,1214.2460378629714,7.498873027976154e-15,1.3472830139803942e-15
43,8.572590028507165e-15,8.804722441439997e-15,9.048532787202302e-15,9.293128083575576e-15,9.52312036641628e-15,8.727144376984307e-15,8.964850104288704e-15,9.213891578506187e-15,9.464663597129368e-15,9.697843544212815e-15,0.9779589449843725,0.9802305591227605,0.982550702776219,0.9848090096400077,0.9869584976728749,0.9876328597755324,0.9886732512422755,0.9895772367780173,0.9903606887655463,0.991045730650329,,,,,,,,,,,,,,,,,1214.2993912326697,1.2138806456097252e-14,1.669027755438483e-15
44,9.575925065370935e-15,9.82852872495745e-15,1.0094355261588488e-14,1.0360493290911932e-14,1.0611463303236592e-14,9.766125504419176e-15,1.0023900447581754e-14,1.0296651984456469e-14,1.0569662425331092e-14,1.0822702332618001e-14,0.9759906037712356,0.9784634016773902,0.9809888732951078,0.983447717009055,0.985787812909869,0.9861633713013617,0.9873276016154626,0.9883422706382494,0.9892264585499162,0.9900016423851422,,,,,,,,,,,,,,,,,1214.3527442555844,9.053718283841326e-15,1.4796369999345075e-15
45,1.0801164463745963e-14,1.1074984910176078e-14,1.1366100207852332e-14,1.1655634351258034e-14,1.1931361601340589e-14,1.1038438947233742e-14,1.1319750278036898e-14,1.161774674438773e-14,1.1914320824590257e-14,1.2190970573024785e-14,0.973745282179195,0.9764474737827008,0.9792067477126334,0.9818935774395736,0.984453077121897,0.9843655337468336,0.9856790066252642,0.986832686891488,0.9878409366366383,0.988730766464532,,,,,,,,,,,,,,,,,1214.4060969317225,1.2545783627652977e-14,1.6818669934585658e-15
46,1.2325430121093209e-14,1.2626887994336188e-14,1.2946212367499928e-14,1.3264767039512489e-14,1.3570763318810345e-14,1.2631953190119938e-14,1.2939265628665718e-14,1.3265979652405227e-14,1.3588860614209821e-14,1.3893323716466958e-14,0.9711712038907611,0.9741330388125453,0.9771597096288844,0.9801083102650704,0.9829177511876892,0.9821083868090649,0.9836139005044284,0.9849404717239905,0.986113726665972,0.9871430536502838,,,,,,,,,,,,,,,,,1214.4594492610906,1.447302088326026e-14,1.8182478338340745e-15
47,1.4272459291885216e-14,1.460845358051628e-14,1.4964752949574685e-14,1.5317355398754538e-14,1.5662979242750256e-14,1.4680217029872158e-14,1.5017525123445696e-14,1.5378622716066044e-14,1.5732840630050084e-14,1.607471099667841e-14,0.9681960486968753,0.9714595693498903,0.9747936892046272,0.9780437839821553,0.9811444595234253,0.9792009445368994,0.9809459788446968,0.9825076729573594,0.9838919222229574,0.9851213023995434,,,,,,,,,,,,,,,,,1214.5128012436955,1.337693064249428e-14,1.7410428221301665e-15
48,1.6822868142337747e-14,1.720750220320665e-14,1.7614050311944913e-14,1.8017078644160103e-14,1.8417361709553683e-14,1.7375548430813362e-14,1.7757693754069937e-14,1.8163637949302456e-14,1.8562393884586e-14,1.895149373402392e-14,0.9647318425710727,0.9683455300072901,0.9720372536507302,0.9756374086237423,0.9790745462640899,0.975317416968593,0.9774038077848116,0.9792761040330715,0.9809540455673229,0.9824462740434647,,,,,,,,,,,,,,,,,1214.5661528795442,1.7655524122577185e-14,1.972952536399863e-15
49,2.0243230516551573e-14,2.0708648543088212e-14,2.1194230493089876e-14,2.167215975679795e-14,2.2156782630094086e-14,2.10190185037886e-14,2.1471598617675276e-14,2.1945959917450344e-14,2.2410945965836418e-14,2.2874693422819274e-14,0.9606657164696396,0.964690028634307,0.9687995965667122,0.9728096783509993,0.9766360112392117,0.970000647591642,0.9725547731728835,0.9748592348421931,0.9769437955157668,0.9787947137577233,,,,,,,,,,,,,,,,,1214.6195041686435,2.341379743383041e-14,2.2129838530476738e-15
