,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,am_b value,fw_L_b value,fw_G_b value,wave_lya,flux_lya,error_lya
10,9.719502474829247e-15,1.00419879673756e-14,1.0373187881034147e-14,1.0712213993276205e-14,1.1039379338521587e-14,1.0033684903016429e-14,1.0376371858120759e-14,1.072997377250881e-14,1.1088771869914152e-14,1.1437239862072894e-14,0.9599003255311295,0.9646958832266753,0.9693833578050041,0.9739782774751782,0.9783528191880694,0.9810736959630011,0.9829812447736876,0.9846260345818956,0.9860388490601899,0.9872967672675582,,,,,,,,,,,,,,,,,,,,1214.6596913537692,9.319855294458288e-15,2.044047501317449e-15
11,1.1651564630330885e-14,1.1997001572574868e-14,1.2351518268943351e-14,1.2715021752263518e-14,1.3064614401755923e-14,1.2098116645890022e-14,1.2464250287408098e-14,1.2841773212840806e-14,1.3223593205400748e-14,1.3593342690078244e-14,0.9550248288027207,0.9603971896517853,0.9656431821997583,0.9707912729644828,0.9756972425557789,0.9772297860973795,0.9795391523448546,0.9815391006261986,0.9832790265429597,0.9848297707121716,,,,,,,,,,,,,,,,,,,,1214.7130461466998,1.1311569392226503e-14,2.044050055789062e-15
12,1.4308826970096007e-14,1.4689723192135894e-14,1.508306542255424e-14,1.548316520483597e-14,1.5871207704491777e-14,1.4973250955004623e-14,1.5373695834374764e-14,1.5785002289337966e-14,1.6197526818123025e-14,1.659876393217756e-14,0.9491842381927811,0.9552283806325014,0.961146701786749,0.9669531331334416,0.9724989906085715,0.9718135713982223,0.9746816309954834,0.9771984731370043,0.9794141074192249,0.9813835001772869,,,,,,,,,,,,,,,,,,,,1214.7664005928634,1.7049467085271934e-14,2.122652406129935e-15
13,1.802450849804302e-14,1.8468348574390653e-14,1.8934090539282635e-14,1.9407830974418183e-14,1.987196231828708e-14,1.9050996589426883e-14,1.9511210410984812e-14,1.998826038207793e-14,2.0453053997159927e-14,2.0913899071223453e-14,0.9420789401995787,0.9489347240114836,0.9556595159109794,0.9622649123118576,0.968574946943153,0.9639857386853243,0.9676741474053916,0.9709423188272934,0.9738314932767622,0.9764190586760196,,,,,,,,,,,,,,,,,,,,1214.8197546922665,2.158624041499927e-14,2.044050055723107e-15
14,2.3266055702733105e-14,2.3817136438590026e-14,2.4407858600226303e-14,2.500860211557073e-14,2.5609489231337157e-14,2.4899992800288885e-14,2.547473216624108e-14,2.6059084933003106e-14,2.6628359547096127e-14,2.7199628930295658e-14,0.9332121977786914,0.9410663295329796,0.9487827664645132,0.9563682128133644,0.9636343010164158,0.9525530103978271,0.9574275171322495,0.9617780203002744,0.9656301011187305,0.9690911524300375,,,,,,,,,,,,,,,,,,,,1214.8731084449157,2.2189051240816536e-14,2.122654960568571e-15
15,3.064998933826246e-14,3.1372503333299545e-14,3.213863176760087e-14,3.2919356671412166e-14,3.3699162835599504e-14,3.332072830023884e-14,3.406902618370335e-14,3.482369522856503e-14,3.5567321128862375e-14,3.6294377037314317e-14,0.9218742318681551,0.9309479181646005,0.9398969650793315,0.9487168931695226,0.9571963026766012,0.93589033241194,0.9424539201196985,0.9483269494027914,0.9535069766910655,0.9581788006374538,,,,,,,,,,,,,,,,,,,,1214.9264618508182,3.456189718016041e-14,2.122654960568571e-15
16,4.0934899589678585e-14,4.184077798528501e-14,4.280371992243236e-14,4.377382951798724e-14,4.4726894883285296e-14,4.525947510086902e-14,4.6261869988227104e-14,4.728130731310997e-14,4.8279839892403084e-14,4.923651822013899e-14,0.9068860285112706,0.917521730316106,0.9280234888908263,0.9384445860331747,0.9484796773207592,0.9119871320765486,0.9208476173222035,0.9287761044670519,0.9357103714983616,0.9419745301082161,,,,,,,,,,,,,,,,,,,,1214.9798149099809,4.035980292776946e-14,2.1226654532262023e-15
17,5.4743689952149206e-14,5.580858388516356e-14,5.692191591154666e-14,5.803284367688943e-14,5.910298516199811e-14,6.149986463783567e-14,6.294413011216539e-14,6.44251930407256e-14,6.58719072523301e-14,6.7302873904915e-14,0.8867452772576634,0.8993057204768882,0.9118028164617276,0.9243030377234378,0.9364045923542369,0.8785676003381768,0.8905526675249723,0.9010647838985224,0.9101922769410216,0.9184184006129865,,,,,,,,,,,,,,,,,,,,1215.03316762241,6.088063155448631e-14,2.4455914042266273e-15
18,7.215086647270794e-14,7.329593994421258e-14,7.449709202649332e-14,7.568147758107371e-14,7.68134044910415e-14,8.221289040762112e-14,8.446059941660172e-14,8.686760007293089e-14,8.927723807952304e-14,9.171801909732981e-14,0.8595263062029895,0.874530446249742,0.8895781041355241,0.9047469519600259,0.9195318706495137,0.8334030905044992,0.8495406958410638,0.8632439226072526,0.8748416196553394,0.8851972838168166,,,,,,,,,,,,,,,,,,,,1215.0865199881123,7.6481924298884e-14,3.374913357445575e-15
19,9.163090633792524e-14,9.294235568415767e-14,9.431272573599477e-14,9.565945061185943e-14,9.697330005772011e-14,1.0657321405476813e-13,1.1028864471288273e-13,1.1438350776479216e-13,1.1863230822902582e-13,1.230514575136675e-13,0.8217804501981589,0.8398377017695489,0.8581712582714499,0.8768277827739309,0.8951876417839725,0.7754328761638242,0.7966313100648961,0.8140889100033506,0.8282218796563315,0.8407060228774388,,,,,,,,,,,,,,,,,,,,1215.1398720070954,9.83825147570751e-14,2.4455612048613155e-15
20,1.0789922788980412e-13,1.094328374515778e-13,1.1106389120430247e-13,1.1271877745882142e-13,1.1431698103456833e-13,1.3276886298718287e-13,1.387431874574411e-13,1.45437020915545e-13,1.5255851506993168e-13,1.6010824983445173e-13,0.7540826622273689,0.7769761975328534,0.8005090280511633,0.8250577919753853,0.849521361016538,0.7049314692228978,0.7322395412088094,0.7538569569121296,0.7702167639898663,0.7843400011952631,,,,,,,,,,,,,,,,,,,,1215.1932236793648,1.0412730673468421e-13,2.445628483468543e-15
21,1.0816148024948977e-13,1.097884190289127e-13,1.1158813166588339e-13,1.1352892154755379e-13,1.1557465142139729e-13,1.5801181954728045e-13,1.6701916075082143e-13,1.7706826863538437e-13,1.8798179192337005e-13,1.9978927823740625e-13,0.6064721671288975,0.6372263797094466,0.6703317595905189,0.7063970252566673,0.7435855877946113,0.6250436276405119,0.6587903449212128,0.6850376210503106,0.7030997979640269,0.717850557828019,,,,,,,,,,,,,,,,,,,,1215.2465750049282,1.0847300061259518e-13,4.516135236946787e-15
22,9.329217373522521e-14,9.6330627447448e-14,9.962350476107246e-14,1.0308420402231714e-13,1.0666640692823581e-13,1.7924127186081197e-13,1.9187106623822076e-13,2.0560820360346203e-13,2.2081370003108684e-13,2.3742433527396624e-13,0.43131811637287043,0.46894878221123903,0.5108151763640356,0.5574829518840811,0.6075860604451193,0.5414534113799117,0.5810511733190699,0.6118293323767565,0.6310930887348636,0.6453773247516953,,,,,,,,,,,,,,,,,,,,1215.2999259837918,9.423283751451603e-14,4.566210978342439e-15
23,1.1049197609007482e-13,1.1266327430006893e-13,1.1492955485486157e-13,1.172143824415184e-13,1.1939181078737005e-13,1.942018105310563e-13,2.1063163291890152e-13,2.281098835370197e-13,2.474059242722206e-13,2.6868960965072005e-13,0.4397441923392965,0.47628133026279545,0.5159628575044692,0.558943868688479,0.6044407893542384,0.46056162782986726,0.5051539344638711,0.5399976249179306,0.5600341885576946,0.5728849588227298,,,,,,,,,,,,,,,,,,,,1215.3532766159628,1.2935709959201342e-13,4.566221077402511e-15
24,9.836891170826835e-14,1.0087665264086227e-13,1.0343659903713026e-13,1.0594184793429932e-13,1.0830750256271299e-13,2.020427068451637e-13,2.2232169851249094e-13,2.4313152843402983e-13,2.657749601014823e-13,2.909117950925205e-13,0.3677611350054004,0.4015331396568217,0.4377081975908915,0.4762865881531702,0.5174617746913144,0.38932067656688085,0.43729341203805694,0.4751973870567894,0.49600406146772774,0.5068062136569679,,,,,,,,,,,,,,,,,,,,1215.406626901448,1.048671045030487e-13,4.877032714227577e-15
25,5.0092520739251657e-14,5.424950689428274e-14,5.845692322083043e-14,6.253619035695815e-14,6.640159359968164e-14,2.04245377664481e-13,2.278510083926733e-13,2.5137136555979324e-13,2.7640299809240703e-13,3.041010693376138e-13,0.1929799910842674,0.21579024655037052,0.24205767819659824,0.27075801494088997,0.3030858730579032,0.33237630526929274,0.3823387721789999,0.4220943747723578,0.44373364448820507,0.4526110252298858,,,,,,,,,,,,,,,,,,,,1215.4599768402536,5.381080469176095e-14,4.877032714227577e-15
26,1.8851164400488275e-14,2.0776942025375856e-14,2.2709716400872202e-14,2.457270690953599e-14,2.6305157596749503e-14,2.0312001658789372e-13,2.2940818037690414e-13,2.548056283861849e-13,2.8131116787217973e-13,3.102661660520004e-13,0.07468384554349518,0.08413717873959237,0.0950018743191893,0.10698666362516537,0.12049699052200301,0.29266736379235714,0.34326528241081444,0.38402955994415744,0.40625235104799823,0.41379320585601687,,,,,,,,,,,,,,,,,,,,1215.5133264323865,2.7938268504868712e-14,4.877032714227577e-15
27,9.636064852280342e-15,1.0134369412387367e-14,1.064417072181229e-14,1.114136641130163e-14,1.1615372130010816e-14,2.0146908150655193e-13,2.2931212615103654e-13,2.558032969954528e-13,2.8300063965597404e-13,3.1244848622481534e-13,0.037477343725661576,0.041163003357106404,0.04534476731024914,0.04986980648601599,0.05489583640150293,0.2705854060329954,0.32147410750125976,0.36269932660175136,0.3852116640760036,0.39212923559219226,,,,,,,,,,,,,,,,,,,,1215.566675677854,1.827540181271217e-14,4.877032714227577e-15
28,7.721866523809893e-15,7.987857644775829e-15,8.269940768541337e-15,8.570670706657236e-15,8.875929195732442e-15,2.0106258285321906e-13,2.292063155955864e-13,2.559079350549227e-13,2.8322950551528496e-13,3.127829197377881e-13,0.0301246437550788,0.03280667538198902,0.035797214844494184,0.03898479395966679,0.04249763267993198,0.2664587798050525,0.317421440392924,0.35880117382741056,0.3813705647529128,0.3881684364565308,,,,,,,,,,,,,,,,,,,,1215.6200245766624,1.2327281414450624e-14,4.877032714227577e-15
29,8.527353265962529e-15,8.771289222938089e-15,9.069980990323229e-15,9.501445432355566e-15,9.984296844209292e-15,2.0221724770863831e-13,2.294401498343224e-13,2.5544669052230025e-13,2.8232523436665776e-13,3.1159075662347535e-13,0.035067006189456865,0.037879987205358394,0.04103253161404785,0.04444184002050752,0.04816689630744514,0.28018903984669835,0.3312187976584505,0.3724569410516695,0.39485159686304194,0.4018612041533455,,,,,,,,,,,,,,,,,,,,1215.6733731288186,2.2096987200612672e-14,4.877032714227577e-15
30,1.3020229778997909e-14,1.3435598908355945e-14,1.4158325258183255e-14,1.5734192749481416e-14,1.7513164620094475e-14,2.0395673234244364e-13,2.288952669780575e-13,2.533404098154394e-13,2.7914433735904597e-13,3.0738273303256615e-13,0.05658679023886088,0.06111560199002737,0.06659880618580175,0.0734505471912283,0.08185876608795785,0.31181380615119464,0.36257364882310955,0.4032218490763507,0.4251015919935328,0.43324451656222773,,,,,,,,,,,,,,,,,,,,1215.7267213343293,2.7419317300120274e-14,4.877032714227577e-15
31,3.3357425882967296e-14,3.4688961072095266e-14,3.661885298101883e-14,4.016545018601137e-14,4.419593536218571e-14,2.0360106069995373e-13,2.2546251452783402e-13,2.475959540566073e-13,2.713318012729709e-13,2.9774150440461176e-13,0.14015665133213326,0.1526513719863725,0.16748441987077312,0.18501252593787273,0.20556931621077867,0.36090805875079573,0.41052465928912324,0.44981530992081176,0.47102331486277493,0.4811845539758357,,,,,,,,,,,,,,,,,,,,1215.7800691932011,3.579601123105859e-14,4.877022616216326e-15
32,8.36772352998855e-14,8.635414907400626e-14,8.900964598749942e-14,9.161776843579087e-14,9.41361098046958e-14,1.9864735098477591e-13,2.167930547048147e-13,2.3582986055218897e-13,2.565914733327537e-13,2.7969517678558674e-13,0.3402164088545785,0.36932569807299276,0.40099821190300944,0.4346319570165147,0.4699735089193653,0.42599378106381536,0.4730485593202303,0.5097835569406757,0.5303996516859608,0.5427333156831698,,,,,,,,,,,,,,,,,,,,1215.833416705441,7.440030582735118e-14,4.566235979399931e-15
33,1.1567554131461023e-13,1.1795704753790738e-13,1.2030981544331846e-13,1.2263779572883048e-13,1.2493071357669932e-13,1.869390970924796e-13,2.0122895888022e-13,2.1665863262688027e-13,2.335497892678446e-13,2.523512730480208e-13,0.5121825325424669,0.545933105896506,0.5814518993007938,0.6184133750163304,0.6562893074301798,0.503065832500152,0.5458975490270774,0.5790603513290409,0.5991750019456601,0.6132782348582069,,,,,,,,,,,,,,,,,,,,1215.886763871056,1.2043164708408544e-13,5.335765925852651e-15
34,1.2208967098548062e-13,1.2432030715935275e-13,1.2668655411279556e-13,1.2908838607565182e-13,1.3155043900958052e-13,1.6821688071756956e-13,1.7884298285875583e-13,1.9052915600951937e-13,2.0316444124255644e-13,2.1725733545449625e-13,0.6324298216125793,0.6627830042091709,0.6939551953295271,0.7258186345539472,0.7578308583919084,0.5863277085377744,0.6234195862297739,0.6522987675636254,0.6716494614761072,0.686508183286371,,,,,,,,,,,,,,,,,,,,1215.9401106900523,1.4401883022369174e-13,5.335765925852651e-15
35,1.1386242168618486e-13,1.159837547685749e-13,1.1820585116910765e-13,1.2044429213671421e-13,1.2267157367187602e-13,1.4437456702537995e-13,1.5162584053782277e-13,1.597976611468346e-13,1.6844572368941785e-13,1.7808869740411464e-13,0.7185329118156314,0.7443825355346282,0.7705181649615167,0.7968425203258311,0.8230164186011337,0.6685921303272727,0.6994039793338607,0.7237163155146804,0.7416024913943763,0.7562807982707059,,,,,,,,,,,,,,,,,,,,1215.9934571624367,1.239657144249774e-13,5.335722127837502e-15
36,9.792713060912839e-14,9.975769584183716e-14,1.016823429550797e-13,1.0360145846538464e-13,1.0548693210987201e-13,1.1810274936247376e-13,1.2278775004828883e-13,1.2803962041376602e-13,1.3355099123801847e-13,1.3951336076821643e-13,0.7811865847455158,0.8029581215226818,0.8247365870810923,0.846493892249073,0.8678780780008751,0.7438970035700886,0.7684032676143704,0.7882144039194827,0.8040342067870654,0.8174269366818239,,,,,,,,,,,,,,,,,,,,1216.0468032882166,9.530781697613772e-14,3.98757135094878e-15
37,7.896776495525309e-14,8.061857244562624e-14,8.235967644830396e-14,8.404170314438232e-14,8.573528907273909e-14,9.244940699648688e-14,9.543792160750144e-14,9.864256653281067e-14,1.0202581119810142e-13,1.0554494023509215e-13,0.8270124780150548,0.8452217141215984,0.8633364612845237,0.881340494927086,0.8988774600817532,0.8078237670370791,0.8267684268008748,0.8424983402593944,0.8557535688657115,0.8672560126670343,,,,,,,,,,,,,,,,,,,,1216.1001490673982,8.075859690704711e-14,3.98757135094878e-15
38,6.087500768127089e-14,6.234853262422719e-14,6.392263329360679e-14,6.543924873894117e-14,6.697425770488375e-14,6.983390051120241e-14,7.179194478190012e-14,7.383057371222158e-14,7.594437196635745e-14,7.80688105241282e-14,0.8606349128251494,0.875922770898213,0.8910259375891284,0.9059955666354,0.9204708243249612,0.8590038120739666,0.873223570473007,0.8853518989999627,0.8959628280674937,0.9052360100191538,,,,,,,,,,,,,,,,,,,,1216.153494499988,6.435627787691618e-14,3.9875392068343014e-15
39,4.578766868578052e-14,4.7025916338808015e-14,4.835926355671917e-14,4.9675100280013854e-14,5.09796634798158e-14,5.1568309778477025e-14,5.295250177373804e-14,5.4358277750627975e-14,5.5796515652577865e-14,5.722558259941114e-14,0.8856303507244419,0.898534554309309,0.9112054775259423,0.9237366479212717,0.9357882720623399,0.8976898816205968,0.9082494243025179,0.9174135554308682,0.9255519317114275,0.9327083278089435,,,,,,,,,,,,,,,,,,,,1216.2068395859933,4.4821399121099614e-14,2.9980690104300215e-15
40,3.425548898179338e-14,3.521509041929194e-14,3.6266610490118584e-14,3.732337374279979e-14,3.8358333113175044e-14,3.789273548507767e-14,3.8888409983948165e-14,3.9913955268259886e-14,4.0954402956581785e-14,4.19917024563372e-14,0.9045468988107308,0.9155087231635165,0.9262380828550105,0.936813311902117,0.9469626790397996,0.9257589949595764,0.9335483385588875,0.9403660654272329,0.9464731580116579,0.9517990486067475,,,,,,,,,,,,,,,,,,,,1216.2601843254208,3.781051311078871e-14,2.975470440403499e-15
41,2.5864995340444368e-14,2.6582728293099726e-14,2.7361973853261153e-14,2.8162277970178742e-14,2.894177109173077e-14,2.8138147303178784e-14,2.8865381472921336e-14,2.9615958530464176e-14,3.038086596891805e-14,3.1132057455658546e-14,0.9191308706566058,0.9285272641391763,0.937703919056663,0.9467247205628507,0.9553742515522119,0.9455489658175286,0.9512877607413841,0.9563263668406399,0.9608516568698053,0.9648205420261172,,,,,,,,,,,,,,,,,,,,1216.313528718277,2.735795180040779e-14,2.975466549495764e-15
42,1.9908161364041496e-14,2.044427639825169e-14,2.1017389821224067e-14,2.1606106147441072e-14,2.217728406710653e-14,2.1337733021630243e-14,2.188464438262198e-14,2.244721938843828e-14,2.302369172045296e-14,2.3572230850083703e-14,0.9305917839931469,0.9387330623776134,0.946660621951017,0.9544421044424113,0.9618841151801257,0.9592256065139255,0.9634803012056073,0.9672300505131941,0.9705983276648465,0.973550995686442,,,,,,,,,,,,,,,,,,,,1216.366872764569,2.148568372981166e-14,2.8556677592089024e-15
43,1.5680980688356296e-14,1.6111190508811864e-14,1.6555391010551583e-14,1.701211811558316e-14,1.7443671854084245e-14,1.6597410315465235e-14,1.7040370178349528e-14,1.7495680780149567e-14,1.7954561935538907e-14,1.8384683953591956e-14,0.9397663787430934,0.9468705477171541,0.9537862110744437,0.9605626412443902,0.9670215922714288,0.9685510269336339,0.9718027417310223,0.9746585793185363,0.9771902737909297,0.9794236610632243,,,,,,,,,,,,,,,,,,,,1216.4202164643034,1.6702011675598697e-14,2.14614614740332e-15
44,1.266239754339938e-14,1.3030108564517458e-14,1.3406422825380882e-14,1.378797305201765e-14,1.4149225098572863e-14,1.3266241616763284e-14,1.3651829659570498e-14,1.4048207922634642e-14,1.4445272057853538e-14,1.482194448949174e-14,0.9471832672074842,0.9534385607043199,0.9595178328183064,0.9654686633067716,0.9711395679242874,0.974926390917762,0.9774873844643475,0.9797242835581768,0.981686440417483,0.9834154545379448,,,,,,,,,,,,,,,,,,,,1216.4735598174864,1.3470872488872605e-14,2.047105703675546e-15
45,1.047615588173869e-14,1.0808185224107844e-14,1.1147327888794468e-14,1.1489752752752879e-14,1.1816730575551945e-14,1.0888478114052114e-14,1.1241531266545867e-14,1.160309567849985e-14,1.1965179831845903e-14,1.2314858891774911e-14,0.9531882160856215,0.9587416217835073,0.9641262761890972,0.9693932663741205,0.9744134297699243,0.9792746703692551,0.9813683637172252,0.9831752286629796,0.9847384370732071,0.9861185138241436,,,,,,,,,,,,,,,,,,,,1216.5269028241255,1.2215938077942363e-14,1.292427616753395e-15
46,8.857484505345487e-15,9.167914002758623e-15,9.483111631138463e-15,9.800330157967691e-15,1.0105697018213256e-14,9.153493168963067e-15,9.480774334875393e-15,9.819348744564373e-15,1.0156101098676898e-14,1.0483608534381465e-14,0.957851433880126,0.9628062825748247,0.9676073255015879,0.9723013281492366,0.9767727441543204,0.9820300192683391,0.9837940631285549,0.9852943039488432,0.9865832109617649,0.9877141805148177,,,,,,,,,,,,,,,,,,,,1216.5802454842274,9.861446439513279e-15,1.0956388422250272e-15
47,7.62949817563495e-15,7.921930258808514e-15,8.216990431634909e-15,8.510445476841717e-15,8.796048442287688e-15,7.848078359182628e-15,8.157270687538214e-15,8.47148050558335e-15,8.785397040229571e-15,9.09014799197736e-15,0.9608459236754026,0.9652954452276691,0.9696002775649839,0.9738089875539261,0.9778129063575338,0.9830985206137741,0.9846155342253533,0.9858925274875467,0.9869832570104763,0.9879370890817151,,,,,,,,,,,,,,,,,,,,1216.6335877977986,8.411541016001484e-15,1.0104784348656973e-15
48,6.6708014529710955e-15,6.940370949300087e-15,7.215430346317793e-15,7.488253767159348e-15,7.753569379829206e-15,6.837418960812076e-15,7.122876742725751e-15,7.414191677618523e-15,7.704721384007483e-15,7.987612950521615e-15,0.961166071607703,0.9651768584104781,0.9690544749807518,0.9728436834630343,0.9764465527534651,0.9815643389829555,0.9828889712274573,0.9839941555774072,0.984934748801221,0.9857549225810526,,,,,,,,,,,,,,,,,,,,1216.6869297648457,7.07315519110538e-15,1.0956416085660709e-15
49,5.888032931429173e-15,6.137608725130454e-15,6.391912286427645e-15,6.643697067728808e-15,6.88815367826722e-15,6.0184962405819066e-15,6.281948188185802e-15,6.550085847730204e-15,6.816420705155605e-15,7.075683586966928e-15,0.9569794443031947,0.9605995257937655,0.964099244101754,0.967516748390909,0.9707680042672475,0.9756095671374756,0.9767823324667363,0.9777527205909224,0.9785736023508854,0.9792886063315721,,,,,,,,,,,,,,,,,,,,1216.7402713853758,7.266033540956445e-15,1.0956416085660709e-15
